扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,81.60000000000143,18.934808894858797,17.559945139748617,13.122801483261492,7.723559978206738,0.9482886998663371
5.0,81.62500000000144,18.93059436492874,17.554812680406105,13.116820597023185,7.718553314234408,0.9485507292462866
5.0,81.65000000000144,18.9263752928545,17.549662067302386,13.110835255932884,7.71354038922424,0.9488124663457642
5.0,81.67500000000145,18.92215165446781,17.544500872038235,13.104846863649742,7.708521185225047,0.9490738436242379
5.0,81.70000000000145,18.917923425340778,17.539331342304322,13.098846996001242,7.703495684026199,0.9493348198413349
5.0,81.72500000000146,18.913690580787343,17.534154705867167,13.092832762132202,7.69846386751172,0.9495954852052859
5.0,81.75000000000146,18.9094530958596,17.528971367804743,13.086808938615993,7.693425717170109,0.9498559914011018
5.0,81.77500000000147,18.9052109453398,17.52378148601189,13.080779633603308,7.688381213276729,0.9501161743077307
5.0,81.80000000000148,18.9009641037326,17.518580885689595,13.074746944044303,7.6833303347067,0.9503760192313941
5.0,81.82500000000148,18.896712545262424,17.513363567378708,13.068708751660594,7.678273059778652,0.9506355224691777
5.0,81.85000000000149,18.892456243876794,17.508135617184394,13.062656597497778,7.673209367345051,0.9508945940264636
5.0,81.87500000000149,18.888195173251944,17.502899586414966,13.056593485942965,7.668139237165628,0.9511535136791278
5.0,81.9000000000015,18.883929306795444,17.497656368580575,13.0505236687394,7.663062649525249,0.951412112252877
5.0,81.9250000000015,18.879658617643155,17.49240628820438,13.044449346606182,7.657979584841055,0.951670384385971
5.0,81.95000000000151,18.87538307865266,17.48714900736085,13.038370348328808,7.652890023918282,0.9519283163668933
5.0,81.97500000000151,18.871102662397934,17.481872607873406,13.032280407710982,7.647793948612374,0.952185829726607
5.0,82.00000000000152,18.8668173411683,17.47658514606519,13.026179346410638,7.642691342156759,0.9524431410425613
5.0,82.02500000000153,18.862527086970182,17.471287288355253,13.020070447758252,7.6375821888820274,0.9527001422596423
5.0,82.05000000000153,18.858231871527416,17.465981295473384,13.013956114848247,7.632466473753717,0.9529568124021838
5.0,82.07500000000154,18.85393166627657,17.460667997510146,13.007836926870088,7.627344182317938,0.9532131748306544
5.0,82.10000000000154,18.849626442357835,17.455347659038843,13.00170688497593,7.622215300966824,0.9534690642482694
5.0,82.12500000000155,18.845316170606157,17.450015976906087,12.995565034436861,7.617079816921349,0.9537247519689068
5.0,82.15000000000155,18.84100082154756,17.44466378564061,12.989414545774856,7.6119377176835785,0.9539801221709606
5.0,82.17500000000156,18.836680365401264,17.43930061297738,12.983258190716596,7.606788990379662,0.9542351623894112
5.0,82.20000000000157,18.832354772083242,17.433929009556348,12.977096445775157,7.601633621586129,0.9544898433320442
5.0,82.22500000000157,18.828024011205546,17.42854987790553,12.97092498933886,7.596471597645334,0.9547440803293106
5.0,82.25000000000158,18.823688052069215,17.42316345873927,12.964741065215575,7.591302904866332,0.9549980735196244
5.0,82.27500000000158,18.819346863654175,17.417768002795714,12.958547508287856,7.586127529214754,0.9552517816857892
5.0,82.30000000000159,18.815000414612225,17.412352810008443,12.952347365553285,7.580945455778209,0.9555052003676603
5.0,82.3250000000016,18.810648673266282,17.406919812371044,12.946141451724099,7.575756668594611,0.9557581920075345
5.0,82.3500000000016,18.806291607612874,17.401478989178525,12.939927526560501,7.570561151041262,0.9560108081826707
5.0,82.3750000000016,18.801929185321594,17.396030788389904,12.9337007189311,7.565358886268693,0.9562630684359882
5.0,82.40000000000161,18.79756137372755,17.390575065042732,12.927463485467104,7.560149857155659,0.956515054252358
5.0,82.42500000000162,18.793188139818863,17.38511003953502,12.921219025162975,7.554934045909927,0.9567667218349948
5.0,82.45000000000162,18.788809450225855,17.37962889427505,12.914968510215129,7.549711433869429,0.9570180203877979
5.0,82.47500000000163,18.784425271216985,17.37412410203285,12.908710615749369,7.544482001826117,0.9572688783474979
5.0,82.50000000000163,18.78003556870036,17.36861125010611,12.902439424245502,7.539245730444564,0.9575193706156282
5.0,82.52500000000164,18.77564030822469,17.36309080514485,12.896157062882782,7.534002600214839,0.9577695869692896
5.0,82.55000000000165,18.77123945497462,17.35756287165607,12.889866790347593,7.528752590992712,0.9580194576075641
5.0,82.57500000000165,18.76683297376109,17.352025744925903,12.883569818384215,7.52349568166315,0.9582689905872206
5.0,82.60000000000166,18.762420829012736,17.346470795450283,12.877264728729578,7.518231850280495,0.9585180908264997
5.0,82.62500000000166,18.75800298477322,17.340890935147517,12.870946344148532,7.512961074342811,0.9587668046108477
5.0,82.65000000000167,18.753579404703284,17.335303004986226,12.864616649739931,7.5076833307146655,0.9590152067577554
5.0,82.67500000000167,18.74915005208141,17.32970732983818,12.8582788211645,7.502398595257409,0.9592632220261802
5.0,82.70000000000168,18.74471488979831,17.324103986723646,12.851933964860821,7.497106842648056,0.9595109179594278
5.0,82.72500000000169,18.74027388034659,17.31849094131801,12.84558085116354,7.4918080466845085,0.959758205243932
5.0,82.75000000000169,18.73582698581232,17.312858923367234,12.839215965418653,7.48650218079731,0.9600051272014889
5.0,82.7750000000017,18.73137416787381,17.307200238431726,12.832840452715923,7.481189218332954,0.960251635374099
5.0,82.8000000000017,18.7269153878059,17.30153386722584,12.826456576709306,7.475869132564483,0.9604977616371813
5.0,82.82500000000171,18.72245060648307,17.29585973022112,12.820065267518192,7.47054189673565,0.9607435893486764
5.0,82.85000000000171,18.717979784376077,17.290177702451714,12.813664990394416,7.46520748432482,0.96098899760686
5.0,82.87500000000172,18.713502881543803,17.284485181683507,12.80725409029933,7.459865869361106,0.9612340801744689
5.0,82.90000000000173,18.709019857627318,17.278771122732454,12.800833563078156,7.454517026569521,0.9614787415839023
5.0,82.92500000000173,18.704530671851465,17.27303218665948,12.794404977078493,7.4491609313807166,0.961722963640352
5.0,82.95000000000174,18.700035283032097,17.267284077835452,12.787968393955067,7.443797559997589,0.9619668611547176
5.0,82.97500000000174,18.695533649581918,17.261527602405206,12.781521741808614,7.438426889524146,0.9622103610990708
5.0,83.00000000000175,18.691025729509477,17.255761734424777,12.775064192349367,7.433048897951059,0.9624535143488908
5.0,83.02500000000175,18.686511480412506,17.24998478356041,12.768597017398234,7.427663563901236,0.9626962993453002
5.0,83.05000000000176,18.681990859471345,17.244178601296543,12.762121312254227,7.422270866299145,0.9629385781175092
5.0,83.07500000000176,18.677463823445702,17.238354245772392,12.755637120073693,7.416870784200477,0.9631805193746007
5.0,83.10000000000177,18.672930328671995,17.232520311565693,12.749142390322152,7.411463296775712,0.9634220653428812
5.0,83.12500000000178,18.668390331055974,17.226677759796875,12.74263662081718,7.40604838323657,0.9636632686195447
5.0,83.15000000000178,18.663843786058816,17.220825018520838,12.736121198502095,7.400626022619048,0.9639040294359373
5.0,83.17500000000179,18.659290648682102,17.21496057311044,12.729596894740764,7.395196193565891,0.9641443560138147
5.0,83.2000000000018,18.654730873459837,17.209065892542235,12.723063656056237,7.389758874289454,0.9643843058243668
5.0,83.2250000000018,18.65016441446081,17.20314987623502,12.716519692391845,7.3843140426726706,0.9646238833374234
5.0,83.2500000000018,18.645591225296098,17.19722542836371,12.70996448436367,7.3788616762948935,0.9648630011666751
5.0,83.27500000000181,18.64101125912299,17.191291509742335,12.703399356786084,7.3734017523022475,0.96510169405732
5.0,83.30000000000182,18.63642446864083,17.18534610017212,12.696825066666378,7.367934247264665,0.9653400180788351
5.0,83.32500000000182,18.63183080608243,17.179388607764455,12.690241071717002,7.362459137169963,0.9655778974663057
5.0,83.35000000000183,18.62723022320765,17.173387890112686,12.683645526513736,7.356976397477706,0.9658153670170535
5.0,83.37500000000183,18.622622671299965,17.16737739575303,12.677038415559943,7.351486003046152,0.9660523735186404
5.0,83.40000000000184,18.618008101160395,17.161359069576307,12.670420948118686,7.345987927913479,0.9662889398202019
5.0,83.42500000000184,18.613386463093153,17.15533009180128,12.66379378474914,7.340482145111852,0.9665251541299806
5.0,83.45000000000185,18.60875770688455,17.149288432833586,12.657156226025826,7.334968626655013,0.9667609221756311
5.0,83.47500000000186,18.60412178178365,17.14322452742745,12.650506305646564,7.329447343588081,0.9669962133716341
5.0,83.50000000000186,18.599478636492083,17.13712416659202,12.64384482205068,7.323918265933765,0.9672310106139801
5.0,83.52500000000187,18.59482821916197,17.131016042611954,12.637172957383099,7.318381362567734,0.9674654369018467
5.0,83.55000000000187,18.59017047739466,17.124899222542723,12.63049082326143,7.312836601188323,0.9676994243149925
5.0,83.57500000000188,18.585505358234855,17.118769857455423,12.623797494415253,7.307283948440802,0.9679330167144083
5.0,83.60000000000188,18.58083280816231,17.112626205032203,12.61709250980877,7.301723370097087,0.9681660555162102
5.0,83.62500000000189,18.57615277308664,17.106435551590874,12.610376917493747,7.296154831223151,0.9683986199052528
5.0,83.6500000000019,18.571465198345347,17.100234249650548,12.603650885385173,7.29057829636566,0.9686308061568928
5.0,83.6750000000019,18.566770028698887,17.0940252585983,12.596913909438696,7.284993729779128,0.9688626098582156
5.0,83.7000000000019,18.562067208317483,17.087804652156326,12.5901659781913,7.279401095660558,0.9690939598383828
5.0,83.72500000000191,18.557356680762386,17.08157015617444,12.583407529246346,7.273800358369086,0.969324712470225
5.0,83.75000000000192,18.552638388971257,17.075307676302273,12.576638859139168,7.268191482652617,0.9695550800675289
5.0,83.77500000000192,18.547912275254895,17.06900729737787,12.569859685083214,7.262574433890873,0.9697850328018771
5.0,83.80000000000193,18.543178281302673,17.062700117988204,12.563069062093422,7.256949178276268,0.9700145468901311
5.0,83.82500000000194,18.53843634818771,17.05638098143731,12.556267103562698,7.2513156828416845,0.9702435133509941
5.0,83.85000000000194,18.53368641636534,17.050048159242838,12.549454607281598,7.245673915363992,0.9704719416725586
5.0,83.87500000000195,18.52892842566679,17.043694988584534,12.542631420459863,7.240023844246503,0.9707000185246463
5.0,83.90000000000195,18.52416231529303,17.037295387200867,12.535796805763239,7.2343654384164005,0.9709276405142522
5.0,83.92500000000196,18.519388023809135,17.03088797462408,12.5289503888322,7.228698667184812,0.9711547605448966
5.0,83.95000000000196,18.51460548913473,17.024469783112153,12.522092488448857,7.223023500038116,0.9713812226360637
5.0,83.97500000000197,18.50981464852812,17.01803718707779,12.515223721806539,7.217339906428686,0.9716073384661205
5.0,84.00000000000198,18.505015438569522,17.01159023108281,12.508343854271583,7.211647855653433,0.971833040223124
5.0,84.02500000000198,18.500207795152306,17.005096424965082,12.501451869886486,7.2059473167952435,0.9720582655272582
5.0,84.05000000000199,18.495391653485246,16.998582445789587,12.494547705932002,7.200238258632811,0.9722828472025696
5.0,84.07500000000199,18.49056694809949,16.9920568596553,12.487632018492985,7.194520649502573,0.9725068981646255
5.0,84.100000000002,18.48573361285133,16.98551689307556,12.480704593276103,7.188794457167956,0.9727305352359312
5.0,84.125000000002,18.480891580917827,16.978961722679568,12.473764963946817,7.183059648722991,0.9729537782403105
5.0,84.15000000000201,18.476040784789113,16.97236501719081,12.466812614634817,7.177316190488944,0.9731764299746108
5.0,84.17500000000202,18.47118115626003,16.96573655377636,12.45984780262553,7.1715640478728515,0.9733983526154081
5.0,84.20000000000202,18.46631262641772,16.95909975106557,12.452870787497865,7.165803185225267,0.9736199134261927
5.0,84.22500000000203,18.461435125620298,16.95244922309824,12.445881532277513,7.160033565762233,0.9738410409664054
5.0,84.25000000000203,18.45654858346818,16.94578454816845,12.438879104314465,7.154255151537399,0.9740616880807784
5.0,84.27500000000204,18.451652928778106,16.939088903170987,12.43186329104244,7.148467903388296,0.9742815267392532
5.0,84.30000000000204,18.44674808956903,16.932345034144237,12.42483469974015,7.1426717808449265,0.9745009542587423
5.0,84.32500000000205,18.44183399305929,16.925591852998885,12.417793122522339,7.136866742051973,0.9747198898626692
5.0,84.35000000000205,18.43691056566664,16.918825140261525,12.410738533893328,7.1310527437537665,0.9749383903259097
5.0,84.37500000000206,18.43197773300495,16.91204308186571,12.403670888121411,7.125229741355874,0.9751561579142194
5.0,84.40000000000207,18.42703541987709,16.905210714866005,12.396590638358465,7.119397689075368,0.975373363918511
5.0,84.42500000000207,18.422083550264063,16.898351039905485,12.38949751293922,7.113556540172936,0.9755901363830288
5.0,84.45000000000208,18.417122047307096,16.891480069929308,12.382391604329111,7.107706247236722,0.9758064191625695
5.0,84.47500000000208,18.412150833280457,16.884594622396992,12.375273073365522,7.1018467624892905,0.9760220492686577
5.0,84.50000000000209,18.407169829560363,16.877693126991165,12.368142132175503,7.095978038108859,0.9762370440224797
5.0,84.5250000000021,18.402178956601976,16.87074698013567,12.36099834619514,7.090100026535792,0.9764515818350119
5.0,84.5500000000021,18.39717813393203,16.863759323489322,12.353841492087227,7.084212680706589,0.9766656453606793
5.0,84.5750000000021,18.392167280153238,16.85676099514658,12.346671773937494,7.078315954184832,0.976879057030536
5.0,84.60000000000211,18.387146312950353,16.849748874329023,12.339489218201496,7.072409801207923,0.9770917553637547
5.0,84.62500000000212,18.382115149092147,16.842713361296784,12.33229351027356,7.066494176674023,0.9773040160873836
5.0,84.65000000000212,18.37707370442946,16.83562070560728,12.325084257489609,7.060569036062034,0.97751578066001
5.0,84.67500000000213,18.372021893888515,16.82850740912405,12.317861746804033,7.054634335291369,0.9777269046975804
5.0,84.70000000000213,18.36695963145585,16.821381243977527,12.310625879238723,7.048690030556468,0.977937253392445
5.0,84.72500000000214,18.361886830154194,16.814240465917788,12.30337670045263,7.042736078179873,0.9781471909106224
5.0,84.75000000000215,18.356803402017622,16.80707157458726,12.296113579244702,7.0367724344806435,0.9783566005825234
5.0,84.77500000000215,18.35170925807641,16.799839658016502,12.288836540646514,7.030799055629991,0.9785653662902614
5.0,84.80000000000216,18.346604308353477,16.792589089045805,12.281545435062153,7.024815897480551,0.9787732961831147
5.0,84.82500000000216,18.341488461864326,16.785325714869433,12.274240326151624,7.018822915388785,0.978980773016184
