温度（℃）,放热倍率,v=2有效比热（kJ/(kg·K)）,v=5有效比热（kJ/(kg·K)）,v=10有效比热（kJ/(kg·K)）,参考速率（K/min）,参考倍率
21.546,1.4378662109375,137.9412318999102,56.61649275996408,29.50824637998204,,
21.579,1.4378662109375,137.22385824492756,56.32954329797102,29.36477164898551,,
21.612,1.4378662109375,136.48405387705432,56.03362155082172,29.21681077541086,,
21.645,1.4378662109375,135.7222501561537,55.72890006246148,29.064450031230738,,
21.679,1.4378662109375,134.93802812107515,55.41521124843006,28.90760562421503,,
21.711,1.4378662109375,134.13178193554396,55.092712774217574,28.746356387108786,,
21.743,1.4378662109375,133.30353639698538,54.761414558794144,28.58070727939707,,
21.777,1.4378662109375,132.45374766268807,54.42149906507523,28.410749532537615,,
21.811,1.4378662109375,131.58195957536338,54.072783830145355,28.236391915072677,,
21.843,1.4378662109375,130.68901005731266,53.71560402292506,28.05780201146253,,
21.876,1.4378662109375,129.7745049448105,53.34980197792421,27.874900988962104,,
21.909,1.4378662109375,128.83843183914428,52.975372735657714,27.687686367828857,,
21.941,1.4378662109375,127.88120970146466,52.59248388058586,27.49624194029293,,
21.974,1.4378662109375,126.90329468906015,52.201317875624056,27.300658937812027,,
22.007,1.4378662109375,125.90424304335487,51.801697217341946,27.100848608670972,,
22.041,1.4378662109375,124.88492988278803,51.39397195311521,26.896985976557605,,
22.074,1.4378662109375,123.84489905007102,50.97795962002841,26.688979810014203,,
22.106,1.4378662109375,122.78415054520387,50.553660218081546,26.476830109040772,,
22.14,1.4378662109375,121.70401564391436,50.121606257565745,26.26080312878287,,
22.173,1.4378662109375,120.603594430338,49.6814377721352,26.040718886067598,,
22.206,1.4378662109375,119.48333066305068,49.23333226522027,25.816666132610134,,
22.239,1.4378662109375,118.34408706177899,48.77763482471159,25.588817412355795,,
22.273,1.4378662109375,117.18544466537232,48.314177866148924,25.35708893307446,,
22.306,1.4378662109375,116.00824139613187,47.84329655845274,25.12164827922637,,
22.338,1.4378662109375,114.812908613921,47.36516344556839,24.882581722784195,,
22.371,1.4378662109375,113.59903975630164,46.879615902520655,24.639807951260327,,
22.403,1.4378662109375,112.3674727455751,46.38698909823004,24.39349454911502,,
22.437,1.4378662109375,111.11824477787935,45.88729791115174,24.14364895557587,,
22.468,1.4378662109375,109.85258793924098,45.38103517569639,23.890517587848194,,
22.502,1.4378662109375,108.57014526207256,44.86805810482902,23.63402905241451,,
22.536,1.4378662109375,107.27174226996273,44.348696907985094,23.374348453992546,,
22.568,1.4378662109375,105.95735416548624,43.82294166619449,23.111470833097243,,
22.601,1.4378662109375,104.62831222437079,43.29132488974831,22.845662444874154,,
22.633,1.4378662109375,103.28459164919111,42.753836659676445,22.57691832983822,,
22.668,1.4378662109375,101.92667339466117,42.21066935786446,22.30533467893223,,
22.701,1.4378662109375,100.55535818694416,41.66214327477766,22.03107163738883,,
22.733,1.4378662109375,99.17108978461609,41.108435913846435,21.754217956923217,,
22.766,1.4378662109375,97.77475570482878,40.54990228193151,21.474951140965754,,
22.799,1.4378662109375,96.36677490873286,39.98670996349314,21.19335498174657,,
22.833,1.4378662109375,94.94802251476757,39.41920900590703,20.909604502953513,,
22.867,1.4378662109375,93.51891748408354,38.847566993633414,20.623783496816706,,
22.899,1.4378662109375,92.07986637911873,38.27194655164749,20.335973275823743,,
22.932,1.4378662109375,90.63263183546422,37.693052734185684,20.04652636709284,,
22.966,1.4378662109375,89.17678249325675,37.1107129973027,19.75535649865135,,
22.998,1.4378662109375,87.71400659581148,36.525602638324585,19.462801319162292,,
23.032,1.4378662109375,86.24478509784228,35.93791403913691,19.168957019568456,,
23.066,1.4378662109375,84.76995592165045,35.347982368660176,18.873991184330087,,
23.098,1.4378662109375,83.28992562967392,34.75597025186956,18.57798512593478,,
23.132,1.4378662109375,81.80603789635316,34.162415158541265,18.28120757927063,,
23.165,1.4378662109375,80.31911824527678,33.567647298110714,17.983823649055356,,
23.197,1.4378662109375,78.8295980363081,32.971839214523236,17.685919607261617,,
23.231,1.4378662109375,77.33880854517481,32.375523418069925,17.38776170903496,,
23.263,1.4378662109375,75.84756289675299,31.779025158701195,17.089512579350597,,
23.298,1.4378662109375,74.3563544444691,31.18254177778764,16.79127088889382,,
23.332,1.4378662109375,72.8668590329257,30.58674361317028,16.49337180658514,,
23.365,1.4378662109375,71.37907666212277,29.991630664849104,16.19581533242455,,
23.4,1.4378662109375,69.89433860778809,29.39773544311523,15.898867721557616,,
23.43,1.4378662109375,68.41342079865971,28.80536831946388,15.602684159731941,,
23.464,1.4378662109375,66.93729754287801,28.2149190171512,15.307459508575601,,
23.498,1.4378662109375,65.46721332518226,27.6268853300729,15.01344266503645,,
23.531,1.4378662109375,64.00315574685978,27.041262298743913,14.720631149371957,,
23.565,1.4378662109375,62.546875044789026,26.45875001791561,14.429375008957805,,
23.597,1.4378662109375,61.09876538269532,25.87950615307813,14.139753076539066,,
23.631,1.4378662109375,59.65973907515581,25.303895630062325,13.851947815031163,,
23.665,1.4378662109375,58.23063404447178,24.73225361778871,13.566126808894357,,
23.699,1.4378662109375,56.81231301036977,24.164925204147906,13.282462602073954,,
23.73,1.4378662109375,55.40560149643842,23.602240598575367,13.001120299287685,,
23.765,1.4378662109375,54.01101765352952,23.04440706141181,12.722203530705906,,
23.797,1.4378662109375,52.62976877024441,22.491907508097764,12.445953754048883,,
23.83,1.4378662109375,51.261904441433664,21.944761776573465,12.172380888286733,,
23.864,1.4378662109375,49.909150106550406,21.403660042620164,11.901830021310083,,
23.896,1.4378662109375,48.57103720959341,20.868414883837364,11.634207441918683,,
23.93,1.4378662109375,47.24890942500313,20.339563770001252,11.369781885000627,,
23.966,1.4378662109375,45.94276675277954,19.817106701111815,11.108553350555908,,
23.998,1.4378662109375,44.65382888023662,19.301531552094648,10.850765776047325,,
24.033,1.4378662109375,43.38261395822616,18.793045583290464,10.596522791645233,,
24.067,1.4378662109375,42.1290723918976,18.29162895675904,10.34581447837952,,
24.101,1.4378662109375,40.89407929969013,17.79763171987605,10.098815859938027,,
24.134,1.4378662109375,39.67762228289109,17.31104891315644,9.85552445657822,,
24.167,1.4378662109375,38.481007819803004,16.832403127921204,9.616201563960601,,
24.201,1.4378662109375,37.30338558941193,16.361354235764775,9.380677117882387,,
24.233,1.4378662109375,36.14601247516978,15.898404990067915,9.149202495033958,,
24.268,1.4378662109375,35.008950470639796,15.44358018825592,8.92179009412796,,
24.3,1.4378662109375,33.8921251835461,14.99685007341844,8.698425036709219,,
24.335,1.4378662109375,32.79604236602784,14.558416946411137,8.479208473205569,,
24.369,1.4378662109375,31.72108378309769,14.128433513239077,8.264216756619538,,
24.402,1.4378662109375,30.66681807489241,13.706727229956966,8.053363614978483,,
24.435,1.4378662109375,29.633257640124636,13.293303056049856,7.846651528024928,,
24.469,1.4378662109375,28.62127759723357,12.88851103889343,7.644255519446714,,
24.503,1.4378662109375,27.630865547506563,12.492346219002627,7.446173109501313,,
24.537,1.4378662109375,26.66115877121706,12.104463508486825,7.252231754243413,,
24.569,1.4378662109375,25.712563830803038,11.725025532321217,7.062512766160609,,
24.604,1.4378662109375,24.785574079691028,11.354229631876413,6.8771148159382065,,
24.637,1.4378662109375,23.879264804591212,10.991705921836486,6.695852960918243,,
24.671,1.4378662109375,22.994104561504827,10.637641824601932,6.518820912300965,,
24.703,1.4378662109375,22.130056154293936,10.292022461717574,6.346011230858787,,
24.737,1.4378662109375,21.286306458082553,9.954522583233022,6.177261291616511,,
24.771,1.4378662109375,20.46326203530867,9.625304814123469,6.012652407061735,,
24.806,1.4378662109375,19.660935284684935,9.304374113873974,5.852187056936987,,
24.838,1.4378662109375,18.878845251497484,8.991538100598994,5.695769050299497,,
24.873,1.4378662109375,18.116634968158905,8.686653987263563,5.543326993631782,,
24.905,1.4378662109375,17.37423004239332,8.389692016957328,5.394846008478664,,
24.939,1.4378662109375,16.651692467763972,8.10067698710559,5.250338493552794,,
24.972,1.4378662109375,15.948122328406345,7.819248931362539,5.10962446568127,,
25.006,1.4378662109375,15.263975781609032,7.545590312643613,4.972795156321807,,
25.038,1.4378662109375,14.59878427137079,7.279513708548315,4.839756854274158,,
25.074,1.4378662109375,13.952622189967522,7.0210488759870096,4.710524437993504,,
25.107,1.4378662109375,13.32454002668411,6.769816010673644,4.584908005336822,,
25.142,1.4378662109375,12.714599775083816,6.525839910033525,4.462919955016763,,
25.175,1.4378662109375,12.122751840316036,6.289100736126414,4.344550368063207,,
25.209,1.4378662109375,11.548170698792157,6.059268279516862,4.229634139758431,,
25.242,1.4378662109375,10.991262912950154,5.8365051651800615,4.1182525825900305,,
25.277,1.4378662109375,10.451634319064704,5.620653727625882,4.01032686381294,,
25.309,1.4378662109375,9.928791563709277,5.411516625483711,3.905758312741855,,
25.344,1.4378662109375,9.422809039159766,5.2091236156639065,3.804561807831953,,
25.377,1.4378662109375,8.93319339198964,5.0132773567958555,3.706638678397928,,
25.411,1.4378662109375,8.459550458473574,4.823820183389429,3.611910091694715,,
25.445,1.4378662109375,8.001867839898907,4.640747135959563,3.520373567979781,,
25.479,1.4378662109375,7.559714176402373,4.463885670560949,3.4319428352804744,,
25.512,1.4378662109375,7.133077069271312,4.293230827708525,3.3466154138542628,,
25.547,1.4378662109375,6.721562354780387,4.128624941912155,3.2643124709560776,,
25.579,1.4378662109375,6.324676679503089,3.9698706718012353,3.184935335900618,,
25.614,1.4378662109375,5.9424944357152905,3.816997774286116,3.108498887143058,,
25.647,1.4378662109375,5.574953629853763,3.6699814519415055,3.0349907259707525,,
25.68,1.4378662109375,5.221216339617233,3.528486535846893,2.9642432679234467,,
25.714,1.4378662109375,4.881294963718352,3.392517985487341,2.8962589927436704,,
25.749,1.4378662109375,4.554758142293839,3.2619032569175355,2.8309516284587675,,
25.782,1.4378662109375,4.242000039069027,3.136800015627611,2.7684000078138054,,
25.817,1.4378662109375,3.9422075291679515,3.0168830116671805,2.7084415058335902,,
25.849,1.4378662109375,3.654887259164086,2.9019549036656342,2.650977451832817,,
25.883,1.4378662109375,3.3801012226206733,2.792040489048269,2.5960202445241345,,
25.917,1.4378662109375,3.1173932622491343,2.6869573048996536,2.543478652449827,,
25.95,1.4378662109375,2.8667509793368247,2.58670039173473,2.493350195867365,,
25.986,1.4378662109375,2.627792608871053,2.4911170435484213,2.4455585217742106,,
26.018,1.4378662109375,2.4,2.4,2.4,,
14.05,1.445648193359375,2.4,2.4,2.4,,
14.084,1.445648193359375,2.6229090947237874,2.489163637889515,2.4445818189447572,,
14.118,1.445648193359375,2.856226856439763,2.582490742575905,2.4912453712879525,,
14.152,1.445648193359375,3.1008206740639386,2.6803282696255755,2.5401641348127875,,
14.187,1.445648193359375,3.356703013412964,2.7826812053651855,2.591340602682593,,
14.221,1.445648193359375,3.6251500262275727,2.890060010491029,2.6450300052455145,,
14.254,1.445648193359375,3.9061617125077666,3.0024646850031065,2.7012323425015534,,
14.288,1.445648193359375,4.2001966983448344,3.120078679337934,2.760039339668967,,
14.322,1.445648193359375,4.508109906838155,3.243243962735262,2.821621981367631,,
14.356,1.445648193359375,4.830335032445733,3.372134012978293,2.8860670064891467,,
14.39,1.445648193359375,5.167739464083585,3.5070957856334335,2.953547892816717,,
14.425,1.445648193359375,5.5203356675683475,3.648134267027339,3.0240671335136695,,
14.46,1.445648193359375,5.888544871541395,3.7954179486165582,3.0977089743082793,,
14.493,1.445648193359375,6.273643227743467,3.9494572910973864,3.174728645548693,,
14.527,1.445648193359375,6.675668133624482,4.110267253449793,3.2551336267248963,,
14.562,1.445648193359375,7.095486978100455,4.278194791240182,3.339097395620091,,
14.595,1.445648193359375,7.533929752637487,4.453571901054994,3.4267859505274973,,
14.631,1.445648193359375,7.99062509186076,4.636250036744304,3.518125018372152,,
14.665,1.445648193359375,8.46724544451912,4.826898177807648,3.613449088903824,,
14.698,1.445648193359375,8.963369581971193,5.025347832788477,3.7126739163942384,,
14.733,1.445648193359375,9.480335985040917,5.2321343940163665,3.8160671970081834,,
14.767,1.445648193359375,10.018107256278377,5.44724290251135,3.9236214512556753,,
14.801,1.445648193359375,10.577563250416228,5.671025300166491,4.035512650083246,,
14.835,1.445648193359375,11.15913766191248,5.903655064764992,4.151827532382496,,
14.87,1.445648193359375,11.762842956583768,6.145137182633507,4.2725685913167535,,
14.904,1.445648193359375,12.38952159171283,6.395808636685132,4.397904318342566,,
14.939,1.445648193359375,13.039632193390956,6.6558528773563825,4.5279264386781914,,
14.973,1.445648193359375,13.71358352444287,6.925433409777147,4.662716704888574,,
15.005,1.445648193359375,14.411363119051932,7.204545247620773,4.802272623810387,,
15.04,1.445648193359375,15.133467000759353,7.493386800303741,4.9466934001518705,,
15.075,1.445648193359375,15.880291466573214,7.792116586629286,5.096058293314643,,
15.11,1.445648193359375,16.651836516493525,8.10073460659741,5.250367303298705,,
15.144,1.445648193359375,17.448089684703643,8.419235873881457,5.4096179369407285,,
15.178,1.445648193359375,18.269497131478207,8.747798852591282,5.573899426295641,,
15.211,1.445648193359375,19.115612696542584,9.086245078617035,5.7431225393085175,,
15.246,1.445648193359375,19.986907471804688,9.434762988721877,5.917381494360939,,
15.281,1.445648193359375,20.882922831173243,9.793169132469298,6.096584566234649,,
15.314,1.445648193359375,21.803633843014964,10.161453537205986,6.280726768602993,,
15.35,1.445648193359375,22.748669141955045,10.53946765678202,6.469733828391009,,
15.383,1.445648193359375,23.717953933093636,10.927181573237455,6.663590786618727,,
15.417,1.445648193359375,24.7111043852393,11.324441754095721,6.862220877047861,,
15.45,1.445648193359375,25.727228177842736,11.730891271137097,7.0654456355685475,,
15.485,1.445648193359375,26.766362708353867,12.146545083341548,7.273272541670774,,
15.52,1.445648193359375,27.82718196176539,12.570872784706157,7.485436392353078,,
15.553,1.445648193359375,28.909661006444022,13.00386440257761,7.701932201288805,,
15.588,1.445648193359375,30.012548622282306,13.445019448912925,7.922509724456463,,
15.621,1.445648193359375,31.13536125155566,13.894144500622266,8.147072250311133,,
15.657,1.445648193359375,32.27729383443128,14.350917533772515,8.375458766886258,,
15.691,1.445648193359375,33.43654926399394,14.814619705597575,8.607309852798787,,
15.724,1.445648193359375,34.61270631160226,15.285082524640906,8.842541262320452,,
15.758,1.445648193359375,35.80448882551549,15.761795530206198,9.0808977651031,,
15.793,1.445648193359375,37.01016202790163,16.24406481116065,9.322032405580327,,
15.828,1.445648193359375,38.229279758486,16.7317119033944,9.5658559516972,,
15.86,1.445648193359375,39.46006984198666,17.224027936794666,9.812013968397332,,
15.894,1.445648193359375,40.700859829654796,17.72034393186192,10.060171965930959,,
15.928,1.445648193359375,41.95075740094108,18.220302960376433,10.310151480188217,,
15.96,1.445648193359375,43.20800284638022,18.72320113855209,10.561600569276045,,
15.996,1.445648193359375,44.47050248858202,19.228200995432807,10.814100497716405,,
16.029,1.445648193359375,45.73773537237197,19.73509414894879,11.067547074474396,,
16.064,1.445648193359375,47.00716166008526,20.242864664034105,11.321432332017054,,
16.097,1.445648193359375,48.277430405081276,20.75097216203251,11.575486081016257,,
16.131,1.445648193359375,49.54727792143592,21.258911168574368,11.829455584287185,,
16.166,1.445648193359375,50.81410204240115,21.765640816960463,12.082820408480233,,
