time_s,time_h,layer,x_m,temperature_C
43200.0,12.0,1,0.00056,24.087207368736287
43200.0,12.0,1,0.0005949999999999999,24.080002471306173
43200.0,12.0,1,0.0006299999999999999,24.072797528155714
43200.0,12.0,1,0.0006649999999999999,24.06559254202001
43200.0,12.0,1,0.0007,24.058387515892758
43200.0,12.0,2,0.0007,24.058387515892758
43200.0,12.0,2,0.00072,24.05135240210049
43200.0,12.0,2,0.00074,24.037771216636923
43200.0,12.0,2,0.00076,24.017633357381968
43200.0,12.0,2,0.00078,23.990974844514838
43200.0,12.0,2,0.0008,23.957801949025956
43200.0,12.0,2,0.00082,23.91809127870385
43200.0,12.0,2,0.00084,23.871832496157324
43200.0,12.0,2,0.00086,23.81904213075705
43200.0,12.0,2,0.00088,23.75973115792995
43200.0,12.0,2,0.0009,23.69388629663094
43200.0,12.0,2,0.00092,23.621495846194627
43200.0,12.0,2,0.0009400000000000001,23.54257150823021
43200.0,12.0,2,0.00096,23.4571265647479
43200.0,12.0,2,0.00098,23.365150041296193
43200.0,12.0,2,0.001,23.266625409461653
43200.0,12.0,2,0.00102,23.16156300757128
43200.0,12.0,2,0.0010400000000000001,23.049986228781005
43200.0,12.0,2,0.00106,22.93188880307681
43200.0,12.0,2,0.00108,22.807234711270905
43200.0,12.0,2,0.0011,22.67603455641206
43200.0,12.0,3,0.0011,22.67603455641206
43200.0,12.0,3,0.001115,22.561981205071202
43200.0,12.0,3,0.0011300000000000001,22.44792784693471
43200.0,12.0,3,0.001145,22.33387448200485
43200.0,12.0,3,0.00116,22.21982111033139
43200.0,12.0,3,0.001175,22.10576773193172
43200.0,12.0,3,0.00119,21.991714346794385
43200.0,12.0,3,0.0012050000000000001,21.877660954923254
43200.0,12.0,3,0.0012200000000000002,21.763607556346873
43200.0,12.0,3,0.001235,21.649554151085784
43200.0,12.0,3,0.00125,21.535500739140126
43200.0,12.0,3,0.001265,21.421447320514723
43200.0,12.0,3,0.00128,21.307393895231897
43200.0,12.0,3,0.0012950000000000001,21.193340463311017
43200.0,12.0,3,0.00131,21.079287024755928
43200.0,12.0,3,0.001325,20.965233579572356
43200.0,12.0,3,0.00134,20.851180127780268
43200.0,12.0,3,0.001355,20.737126669398442
43200.0,12.0,3,0.0013700000000000001,20.623073204432252
43200.0,12.0,3,0.001385,20.509019732887733
43200.0,12.0,3,0.0014,20.394966254783853
50400.0,14.0,1,0.0,24.16715619543702
50400.0,14.0,1,3.5e-05,24.161037126302457
50400.0,14.0,1,7e-05,24.154917978325397
50400.0,14.0,1,0.00010499999999999999,24.14879875397052
50400.0,14.0,1,0.00014,24.142679455764267
50400.0,14.0,1,0.00017499999999999997,24.13656008623803
50400.0,14.0,1,0.00020999999999999998,24.130440647859473
50400.0,14.0,1,0.000245,24.12432114308864
50400.0,14.0,1,0.00028,24.118201574452264
50400.0,14.0,1,0.00031499999999999996,24.11208194448764
50400.0,14.0,1,0.00034999999999999994,24.10596225565977
50400.0,14.0,1,0.000385,24.09984251041845
50400.0,14.0,1,0.00041999999999999996,24.09372271129471
50400.0,14.0,1,0.00045499999999999995,24.087602860842615
50400.0,14.0,1,0.00049,24.08148296152163
50400.0,14.0,1,0.000525,24.075363015753084
50400.0,14.0,1,0.00056,24.069243026072503
50400.0,14.0,1,0.0005949999999999999,24.06312299508729
50400.0,14.0,1,0.0006299999999999999,24.05700292527158
50400.0,14.0,1,0.0006649999999999999,24.050882818948665
50400.0,14.0,1,0.0007,24.044762678661467
50400.0,14.0,2,0.0007,24.04476267866147
50400.0,14.0,2,0.00072,24.03841755839097
50400.0,14.0,2,0.00074,24.025491548125885
50400.0,14.0,2,0.00076,24.00597398928035
50400.0,14.0,2,0.00078,23.97990109355004
50400.0,14.0,2,0.0008,23.947279165205096
50400.0,14.0,2,0.00082,23.908084687535673
50400.0,14.0,2,0.00084,23.862307268092355
50400.0,14.0,2,0.00086,23.809963524092037
50400.0,14.0,2,0.00088,23.75106448926462
50400.0,14.0,2,0.0009,23.685596811847038
50400.0,14.0,2,0.00092,23.61354872886369
50400.0,14.0,2,0.0009400000000000001,23.53493200409185
50400.0,14.0,2,0.00096,23.44975999011442
50400.0,14.0,2,0.00098,23.358021654029994
50400.0,14.0,2,0.001,23.25970037943479
50400.0,14.0,2,0.00102,23.154806559573114
50400.0,14.0,2,0.0010400000000000001,23.04336371195704
50400.0,14.0,2,0.00106,22.92536553314583
50400.0,14.0,2,0.00108,22.800775812285913
50400.0,14.0,2,0.0011,22.669605208752003
50400.0,14.0,3,0.0011,22.669605208752003
50400.0,14.0,3,0.001115,22.555566331430295
50400.0,14.0,3,0.0011300000000000001,22.44152744833831
50400.0,14.0,3,0.001145,22.32748855947797
50400.0,14.0,3,0.00116,22.213449664891545
50400.0,14.0,3,0.001175,22.099410764593785
50400.0,14.0,3,0.00119,21.985371858574975
50400.0,14.0,3,0.0012050000000000001,21.871332946838393
50400.0,14.0,3,0.0012200000000000002,21.75729402940828
50400.0,14.0,3,0.001235,21.643255106302078
50400.0,14.0,3,0.00125,21.52921617751991
50400.0,14.0,3,0.001265,21.415177243065862
50400.0,14.0,3,0.00128,21.301138302958897
50400.0,14.0,3,0.0012950000000000001,21.187099357215455
50400.0,14.0,3,0.00131,21.0730604058388
50400.0,14.0,3,0.001325,20.959021448833802
50400.0,14.0,3,0.00134,20.844982486217408
50400.0,14.0,3,0.001355,20.73094351800556
50400.0,14.0,3,0.0013700000000000001,20.61690454420283
50400.0,14.0,3,0.001385,20.502865564814336
50400.0,14.0,3,0.0014,20.38882657985618
57600.0,16.0,1,0.0,24.137073579012604
57600.0,16.0,1,3.5e-05,24.131875762543846
57600.0,16.0,1,7e-05,24.12667787874445
57600.0,16.0,1,0.00010499999999999999,24.12147992970711
57600.0,16.0,1,0.00014,24.116281917577695
57600.0,16.0,1,0.00017499999999999997,24.111083844506314
57600.0,16.0,1,0.00020999999999999998,24.105885712588204
57600.0,16.0,1,0.000245,24.100687523912082
57600.0,16.0,1,0.00028,24.095489280624076
57600.0,16.0,1,0.00031499999999999996,24.09029098487939
57600.0,16.0,1,0.00034999999999999994,24.085092638770963
57600.0,16.0,1,0.000385,24.07989424437869
57600.0,16.0,1,0.00041999999999999996,24.074695803852386
57600.0,16.0,1,0.00045499999999999995,24.06949731936171
57600.0,16.0,1,0.00049,24.06429879299484
57600.0,16.0,1,0.000525,24.059100226807132
57600.0,16.0,1,0.00056,24.053901622952292
57600.0,16.0,1,0.0005949999999999999,24.048702983645896
57600.0,16.0,1,0.0006299999999999999,24.043504310988766
57600.0,16.0,1,0.0006649999999999999,24.038305606951834
57600.0,16.0,1,0.0007,24.033106873695164
57600.0,16.0,2,0.0007,24.033106873695168
57600.0,16.0,2,0.00072,24.027347777436344
57600.0,16.0,2,0.00074,24.01497823066727
57600.0,16.0,2,0.00076,23.995987526863157
57600.0,16.0,2,0.00078,23.97041204031596
57600.0,16.0,2,0.0008,23.93825810355019
57600.0,16.0,2,0.00082,23.899502094157885
57600.0,16.0,2,0.00084,23.8541335729457
57600.0,16.0,2,0.00086,23.802169231711478
57600.0,16.0,2,0.00088,23.743620153684105
57600.0,16.0,2,0.0009,23.678472927061538
57600.0,16.0,2,0.00092,23.60671573596738
57600.0,16.0,2,0.0009400000000000001,23.5283603969593
57600.0,16.0,2,0.00096,23.443420322536024
57600.0,16.0,2,0.00098,23.351884430172746
57600.0,16.0,2,0.001,23.253736028762603
57600.0,16.0,2,0.00102,23.148985558174445
57600.0,16.0,2,0.0010400000000000001,23.037656641497964
57600.0,16.0,2,0.00106,22.91974294691349
57600.0,16.0,2,0.00108,22.79520810084469
57600.0,16.0,2,0.0011,22.664062810486726
57600.0,16.0,3,0.0011,22.664062810486726
57600.0,16.0,3,0.001115,22.550036412988344
57600.0,16.0,3,0.0011300000000000001,22.43601001044737
57600.0,16.0,3,0.001145,22.321983602865487
57600.0,16.0,3,0.00116,22.207957190279625
57600.0,16.0,3,0.001175,22.09393077270269
57600.0,16.0,3,0.00119,21.979904350126176
57600.0,16.0,3,0.0012050000000000001,21.86587792255296
57600.0,16.0,3,0.0012200000000000002,21.75185149000422
57600.0,16.0,3,0.001235,21.637825052495202
