扫描速率（K/min）,潜热（kJ/kg）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,功能层平均温度（℃）,界面23温度（℃）,外表面温度（℃）,固化进度
2.0,611.5637399999999,10.5,35.6466280489643,34.691385167132786,33.91114846742801,32.958672548718326,30.612562661511443,0.0
2.0,611.5637399999999,10.75,35.58471192939078,34.62179312857062,33.8382614799869,32.88309558921219,30.53713921733488,0.0
2.0,611.5637399999999,11.0,35.52232993754174,34.552197252519754,33.7656239154527,32.80799975321391,30.462354677146863,0.0
2.0,611.5637399999999,11.25,35.45951928730276,34.482605246834986,33.69322706693694,32.73336122430563,30.38817463546839,0.0
2.0,611.5637399999999,11.5,35.39631480827359,34.41302428651319,33.62106275699786,32.65915770565606,30.314566915198792,0.0
2.0,611.5637399999999,11.75,35.33274909357293,34.34346105323735,33.549123307687125,32.58536832256324,30.2415014186234,0.0
2.0,611.5637399999999,12.0,35.268852639420466,34.27392177121138,33.47740151160123,32.511973531181056,30.1689499892424,0.0
2.0,611.5637399999999,12.25,35.20465397673557,34.20441223978434,33.40589060407965,32.43895503305267,30.096886283447464,0.0
2.0,611.5637399999999,12.5,35.14017979504159,34.13493786327228,33.3345842366365,32.36629569509351,30.025285651202537,0.0
2.0,611.5637399999999,12.75,35.07545505899632,34.06550367831489,33.26347645167102,32.29397947468548,29.954125024983398,0.0
2.0,611.5637399999999,13.0,35.01050311788783,33.996114379047356,33.192561658471206,32.221991349563204,29.883382816316427,0.0
2.0,611.5637399999999,13.25,34.94534580844305,33.92677434032255,33.12183461050264,32.1503172521913,29.813038819327726,0.0
2.0,611.5637399999999,13.5,34.88000355129814,33.857487639182615,33.05129038395807,32.078944008349254,29.743074120773887,0.0
2.0,611.5637399999999,13.75,34.81449544147515,33.78825807474953,32.98092435753177,32.00785927965753,29.67347101607696,0.0
2.0,611.5637399999999,14.0,34.748839333201786,33.71908918668092,32.91073219337512,31.93705150979451,29.604212930930753,0.0
2.0,611.5637399999999,14.25,34.68305191940019,33.64998427231773,32.84070981918451,31.866509874169303,29.53528434808184,0.0
2.0,611.5637399999999,14.5,34.617148806158475,33.580946402634865,32.770853411369984,31.7962242328298,29.466670738926393,0.0
2.0,611.5637399999999,14.75,34.55114458248505,33.51197843709251,32.701159379251266,31.72618508639928,29.398358499588372,0.0
2.0,611.5637399999999,15.0,34.4850528856317,33.4430830374751,32.631624350227895,31.65638353484766,29.330334891174758,0.0
2.0,611.5637399999999,15.25,34.418886462256886,33.37426268079562,32.56224515587066,31.58681123891576,29.262587983925147,0.0
2.0,611.5637399999999,15.5,34.35265722568646,33.305519671335176,32.49301881888255,31.517460384022378,29.19510660499468,0.0
2.0,611.5637399999999,15.75,34.286376309514836,33.23685615188102,32.423942540879196,31.448323646494796,29.127880289628248,0.0
2.0,611.5637399999999,16.0,34.22005411777583,33.16827411422056,32.35501369094086,31.37939416197347,29.06089923550135,0.0
2.0,611.5637399999999,16.25,34.15370037189903,33.099775408943756,32.28622979488936,31.310665495851172,28.994154260018817,0.0
2.0,611.5637399999999,16.5,34.08732415465497,33.031361754602074,32.21758852524666,31.242131615615737,28.927636760377098,0.0
2.0,611.5637399999999,16.75,34.02093395127999,32.96303474626806,32.14908769183277,31.173786864973984,28.861338676209197,0.0
2.0,611.5637399999999,17.0,33.954537687960055,32.89479586353635,32.080725232963786,31.105625939642195,28.79525245464358,0.0
2.0,611.5637399999999,17.25,33.888142767841956,32.82664647800371,32.012499207212635,31.037643864695905,28.729371017619904,0.0
2.0,611.5637399999999,17.5,33.82175610472961,32.75858786026291,31.944407785697162,30.969835973378604,28.66368773131471,0.0
2.0,611.5637399999999,17.75,33.755384154613715,32.6906211864428,31.87644924486253,30.902197887275438,28.59819637754016,0.0
2.0,611.5637399999999,18.0,33.68903294517316,32.62274754432454,31.808621959726533,30.834725497763994,28.53289112698786,0.0
2.0,611.5637399999999,18.25,33.62270810337848,32.55496793906188,31.740924397558505,30.76741494865994,28.467766514198328,0.0
2.0,611.5637399999999,18.5,33.556414881318936,32.487283298531466,31.673355111964362,30.70026261998057,28.402817414144373,0.0
2.0,611.5637399999999,18.75,33.49015818036741,32.419694478337334,31.605912737351662,30.633265112754216,28.338039020324075,0.0
2.0,611.5637399999999,19.0,33.423942573789596,32.3522022664922,31.538595983750643,30.56641923480821,28.27342682426584,0.0
2.0,611.5637399999999,19.25,33.35777232789788,32.28480738779652,31.471403631968304,30.499721987472313,28.208976596354272,0.0
2.0,611.5637399999999,19.5,33.29165142184304,32.217510507934925,31.404334529054267,30.433170553138655,28.144684367891667,0.0
2.0,611.5637399999999,19.75,33.225583566131746,32.15031223730849,31.337387584058426,30.366762283623025,28.080546414315336,0.0
2.0,611.5637399999999,20.0,33.159572219951556,32.08321313461976,31.270561764061647,30.30049468927586,28.016559239496235,0.0
2.0,611.5637399999999,20.25,33.09362060738028,32.01621371022672,31.20385609046198,30.234365428794664,27.952719561049133,0.0
2.0,611.5637399999999,20.5,33.02773173255151,31.949314429280513,31.137269635499962,30.168372299692617,27.889024296589124,0.0
2.0,611.5637399999999,20.75,32.96190839384341,31.882515714660926,31.070801519007667,30.102513229381167,27.825470550873412,0.0
2.0,611.5637399999999,21.0,32.896153197153765,31.815817949722742,31.004450905367055,30.036786266827,27.762055603771422,0.0
2.0,611.5637399999999,21.25,32.83046856832009,31.74922148086509,30.938217000664228,29.97118957474641,27.698776899009694,0.0
2.0,611.5637399999999,21.5,32.76485676473967,31.68272661993524,30.87209905002692,29.905721422302417,27.635632033641752,0.0
2.0,611.5637399999999,21.75,32.699319886241376,31.61633364647758,30.806096335133454,29.840380178272277,27.572618748196195,0.0
2.0,611.5637399999999,22.0,32.633859885257145,31.550042809837645,30.740208171882134,29.77516430465508,27.50973491745928,0.0
2.0,611.5637399999999,22.25,32.5684785763384,31.48385433113063,30.674433908210705,29.710072350691032,27.446978541851177,0.0
2.0,611.5637399999999,22.5,32.50317764505948,31.417768405083095,30.60877292205629,29.64510294726598,27.38434773935754,0.0
2.0,611.5637399999999,22.75,32.43795865634768,31.351785201756012,30.543224619446637,29.58025480167628,27.321840737980775,0.0
2.0,611.5637399999999,23.0,32.3728230622767,31.28590486815683,30.477788432714362,29.51552669273086,27.25945586867739,0.0
2.0,611.5637399999999,23.25,32.30777220935816,31.220127529747682,30.41246381882614,29.450917466168708,27.19719155875015,0.0
2.0,611.5637399999999,23.5,32.24280734536348,31.15445329185644,30.3472502578195,29.386426030371503,27.135046325665826,0.0
2.0,611.5637399999999,23.75,32.177929625706334,31.088882240996877,30.2821472513403,29.322051352352332,27.073018771270956,0.0
2.0,611.5637399999999,24.0,32.11314011941407,31.02341444610376,30.21715432127435,29.25779245400275,27.011107576380148,0.0
2.0,611.5637399999999,24.25,32.0484398147144,30.95804995968841,30.15227100846718,29.19364840858152,26.949311495712834,0.0
2.0,611.5637399999999,24.5,31.983829624262416,30.892788818919772,30.087496871526184,29.12961833742946,26.88762935315604,0.0
2.0,611.5637399999999,24.75,31.919310390030766,30.827631046635886,30.02283148569995,29.065701406895844,26.82606003733221,0.0
2.0,611.5637399999999,25.0,31.854882887884962,30.762576652290143,29.958274441829687,29.00189682546272,26.764602497452383,0.0
2.0,611.5637399999999,25.25,31.790547831863943,30.697625632836598,29.893825345368185,28.9382038410544,26.703255739436422,0.0
2.0,611.5637399999999,25.5,31.726305878184906,30.63277797355824,29.82948381546193,28.874621738520194,26.642018822282996,0.0
2.0,611.5637399999999,25.75,31.662157628990258,30.56803364884188,29.765249484092262,28.811149837279217,26.580890854673303,0.0
2.0,611.5637399999999,26.0,31.598103635853093,30.503392622903096,29.701121995271887,28.74778748911686,26.519870991793464,0.0
2.0,611.5637399999999,26.25,31.534144403057013,30.438854850464487,29.637101004293026,28.684534076123114,26.45895843236149,0.0
2.0,611.5637399999999,26.5,31.47028039066456,30.374420277390193,29.573186177023995,28.621389008763632,26.39815241584564,0.0
2.0,611.5637399999999,26.75,31.406512017388103,30.310088841279512,29.509377189251033,28.558351724074992,26.337452219861884,0.0
2.0,611.5637399999999,27.0,31.342839663275708,30.245860472022272,29.44567372606251,28.495421683976133,26.276857157738895,0.0
2.0,611.5637399999999,27.25,31.279263672224097,30.181735092318394,29.382075481272693,28.43259837368849,26.21636657623979,0.0
2.0,611.5637399999999,27.5,31.215784354329625,30.117712618163942,29.318582156882652,28.36988130025784,26.155979853430548,0.0
2.0,611.5637399999999,27.75,31.152401988087895,30.053792959305866,29.25519346257581,28.307269991171307,26.095696396685636,0.0
2.0,611.5637399999999,28.0,31.089116822451665,29.989976019667402,29.19190911524593,28.244763993063344,26.035515640821988,0.0
2.0,611.5637399999999,28.25,31.02592907875615,29.92626169774603,29.1287288385555,28.18236287050507,25.975437046353157,0.0
2.0,611.5637399999999,28.5,30.962838952520332,29.862649886985782,29.06565236252245,28.12006620487147,25.915460097855753,0.0
2.0,611.5637399999999,28.75,30.899846615132226,29.79914047612554,29.002679423133525,28.05787359328153,25.855584302441112,0.0
2.0,611.5637399999999,29.0,30.83695221542557,29.735733349524835,28.93980976198245,27.995784647606577,25.795809188325258,0.0
2.0,611.5637399999999,29.25,30.77415588115492,29.67242838746865,28.87704312593137,27.93379899354242,25.736134303490946,0.0
2.0,611.5637399999999,29.5,30.71145772037573,29.609225466452536,28.814379266794063,27.871916269741224,25.676559214435787,0.0
2.0,611.5637399999999,29.75,30.648857822735554,29.546124459449345,28.751817941039498,27.810136126999208,25.61708350500095,0.0
2.0,611.5637399999999,30.0,30.586356260681963,29.483125236158724,28.689358909514443,27.748458227496634,25.557706775275225,0.0
2.0,611.5637399999999,30.25,30.523953090592723,29.420227663240514,28.627001937183895,27.686882244086682,25.49842864056961,0.0
2.0,611.5637399999999,30.5,30.461648353833116,29.357431604533065,28.56474679288816,27.625407859630066,25.439248730457887,0.0
2.0,611.5637399999999,30.75,30.399442077745125,29.29473692125746,28.50259324911558,27.564034766372465,25.380166687878905,0.0
2.0,611.5637399999999,31.0,30.33733427657288,29.232143472208534,28.440541081789785,27.502762665361985,25.321182168296662,0.0
2.0,611.5637399999999,31.25,30.275324952328482,29.169651113933554,28.378590070070658,27.44159126590409,25.26229483891436,0.0
2.0,611.5637399999999,31.5,30.213414095602015,29.10725970089935,28.316739996168018,27.380520285051592,25.203504377939087,0.0
2.0,611.5637399999999,31.75,30.151601686319356,29.044969085648628,28.25499064516733,27.319549447127418,25.14481047389392,0.0
2.0,611.5637399999999,32.0,30.089887694451146,28.982779118946198,28.193341804866495,27.258678483278107,25.086212824973465,0.0
2.0,611.5637399999999,32.25,30.02827208067605,28.92068964991571,28.13179326562321,27.19790713105594,25.02771113844237,0.0
2.0,611.5637399999999,32.5,29.966754797001304,28.858700526167556,28.070344820212004,27.137235134027975,24.969305130071184,0.0
2.0,611.5637399999999,32.75,29.905335787343198,28.796811593918502,28.00899626369052,27.07666224141023,24.91099452360902,0.0
2.0,611.5637399999999,33.0,29.844014988070185,28.73502269810354,27.947747393274312,27.016188207725325,24.85277905029007,0.0
2.0,611.5637399999999,33.25,29.782792328510943,28.673333682480518,27.88659800821969,26.955812792482167,24.79465844837186,0.0
2.0,611.5637399999999,33.5,29.721667731429715,28.61174438972799,27.825547909714043,26.895535759876186,24.73663246270316,0.0
2.0,611.5637399999999,33.75,29.660641113470934,28.55025466153669,27.76459690077317,26.83535687850883,24.678700844319675,0.0
2.0,611.5637399999999,34.0,29.599712385575256,28.488864338695116,27.703744786145204,26.775275921125086,24.62086335006574,0.0
2.0,611.5637399999999,34.25,29.538881453368656,28.427573261169496,27.642991372220642,26.71529266436786,24.56311974224031,0.0
2.0,611.5637399999999,34.5,29.47814821752656,28.366381268178625,27.582336466948178,26.655406888548093,24.5054697882657,0.0
2.0,611.5637399999999,34.75,29.417512574114312,28.30528819826379,27.52177987975582,26.595618377429677,24.44791326037758,0.0
2.0,611.5637399999999,35.0,29.356974414905864,28.24429388935416,27.461321421477123,26.535926918028146,24.390449935334992,0.0
2.0,611.5637399999999,35.25,29.296533627681722,28.183398178827943,27.4009609042821,26.47633230042228,24.333079594148828,0.0
2.0,611.5637399999999,35.5,29.236190096507812,28.12260090356951,27.34069814161252,26.416834317577816,24.275802021827904,0.0
2.0,611.5637399999999,35.75,29.175943701996236,28.061901900022843,27.28053294812132,26.35743276518245,24.218617007141216,0.0
2.0,611.5637399999999,36.0,29.11579432154925,28.00130100424147,27.22046513961592,26.298127441491406,24.16152434239554,0.0
2.0,611.5637399999999,36.25,29.055741829587483,27.940798051935143,27.1604945330051,26.238918147182932,24.10452382322726,0.0
2.0,611.5637399999999,36.5,28.99578609776338,27.880392878513465,27.100620946249226,26.179804685223022,24.047615248407585,0.0
2.0,611.5637399999999,36.75,28.935926995160898,27.82008531912667,27.040844198313735,26.120786860738825,23.990798419660226,0.0
2.0,611.5637399999999,37.0,28.876164388482284,27.75987520870371,26.981164109125444,26.06186448090015,23.93407314149082,0.0
2.0,611.5637399999999,37.25,28.81649814222277,27.699762381987878,26.92158049953173,26.003037354808562,23.87743922102724,0.0
2.0,611.5637399999999,37.5,28.756928118834,27.63974667357005,26.862093191262222,25.944305293393555,23.82089646787017,0.0
2.0,611.5637399999999,37.75,28.697454178876853,27.579827917919772,26.80270200689296,25.885668109315386,23.76444469395327,0.0
2.0,611.5637399999999,38.0,28.63807618116442,27.520005949414298,26.743406769812776,25.82712561687412,23.708083713412243,0.0
2.0,611.5637399999999,38.25,28.578793982895704,27.460280602365692,26.68420730419184,25.76867763192446,23.651813342462383,0.0
2.0,611.5637399999999,38.5,28.51960743978068,27.40065171104615,26.62510343495215,25.710323971796054,23.595633399283866,0.0
2.0,611.5637399999999,38.75,28.46051640615722,27.34111910971166,26.56609498773987,25.65206445521884,23.539543703914443,0.0
2.0,611.5637399999999,39.0,28.401520735100537,27.281682632624065,26.507181788899466,25.593898902253216,23.483544078149,0.0
2.0,611.5637399999999,39.25,28.34262027852542,27.222342114071694,26.448363665449364,25.535827134224586,23.427634345445476,0.0
2.0,611.5637399999999,39.5,28.283814887281927,27.16309738838858,26.389640445059218,25.47784897366215,23.37181433083691,0.0
2.0,611.5637399999999,39.75,28.225104411244846,27.10394828997243,26.331011956028572,25.419964244241545,23.316083860848988,0.0
2.0,611.5637399999999,40.0,28.16648869939731,27.04489465330137,26.27247802726679,25.362172770731128,23.260442763422937,0.0
2.0,611.5637399999999,40.25,28.107967599909067,26.985936312949587,26.21403848827434,25.304474378941716,23.204890867843318,0.0
2.0,611.5637399999999,40.5,28.049540960209605,26.927073103601888,26.155693169125154,25.24686889567948,23.149428004670405,0.0
2.0,611.5637399999999,40.75,27.991208627056533,26.868304860067312,26.09744190045011,25.189356148701844,23.094054005676917,0.0
2.0,611.5637399999999,41.0,27.93297044659952,26.809631417291794,26.03928451342153,25.13193596667617,23.038768703788744,0.0
2.0,611.5637399999999,41.25,27.874826264440067,26.751052610369985,25.98122083973865,25.07460817914107,22.983571933029452,0.0
2.0,611.5637399999999,41.5,27.816776024474102,26.69472565483847,25.92654481316163,25.019375509068375,22.928478397771844,6.0321468998518435e-06
2.0,611.5637399999999,41.75,27.758830463015826,26.64124880603252,25.875620915304065,24.9668157476036,22.873692935465435,3.415447382207266e-05
2.0,611.5637399999999,42.0,27.70105400604292,26.590218506225046,25.827526353664414,24.916580083662772,22.819585406089,8.277545798614347e-05
2.0,611.5637399999999,42.25,27.643572264358404,26.54132321180803,25.781760859540213,24.868407489373418,22.7664879130871,0.00015075845298949552
2.0,611.5637399999999,42.5,27.58653508906159,26.494198042493814,25.73782136604357,24.82199040425336,22.714622618781465,0.00023539301019211682
2.0,611.5637399999999,42.75,27.530083914710268,26.448695897251035,25.695563422114784,24.77722303692475,22.664112966716445,0.0003393121728363829
2.0,611.5637399999999,43.0,27.474336370302545,26.404592517901808,25.654712470577113,24.733922472643126,22.615017891458095,0.00045769394881442553
2.0,611.5637399999999,43.25,27.419384283584705,26.361818266300432,25.615222026562336,24.692042707026392,22.56735362117762,0.0005908345573905035
2.0,611.5637399999999,43.5,27.36529602053895,26.32027993084472,25.5769915177252,24.651508535193507,22.52111186326566,0.0007385078983079673
2.0,611.5637399999999,43.75,27.312121245607127,26.279819001671044,25.539823995872986,24.612177369425005,22.476271461728572,0.000901198148449328
2.0,611.5637399999999,44.0,27.259895001190156,26.240459944684876,25.50378416131152,24.574071536316097,22.432795458544376,0.0010787693528320145
2.0,611.5637399999999,44.25,27.208639655548346,26.202056834409504,25.468680859891506,24.537051520545855,22.39064330237596,0.0012682360187588936
2.0,611.5637399999999,44.5,27.158368480722867,26.164604282074105,25.434527170134267,24.501104811764314,22.349769065855124,0.0014707925024151911
2.0,611.5637399999999,44.75,27.109086992196602,26.12802952198165,25.401233809287422,24.466154937891385,22.310123695109784,0.001685139987196161
2.0,611.5637399999999,45.0,27.060794642221907,26.09229242167508,25.368758072263805,24.432154106042148,22.27165769518265,0.001911070924438271
2.0,611.5637399999999,45.25,27.013486096067766,26.05736439391065,25.33707068969585,24.399064445796473,22.234320554685517,0.002148120588740101
2.0,611.5637399999999,45.5,26.967152132169115,26.023220250637213,25.3061449407504,24.366850902143156,22.198063441833984,0.0023962894711113147
2.0,611.5637399999999,45.75,26.92178078262156,25.989793633086137,25.275898258908928,24.335440855256973,22.162839922175703,0.0026538422846158587
2.0,611.5637399999999,46.0,26.877358047572095,25.95712717771741,25.246394939391283,24.304861055599755,22.128603061744823,0.002922465956632627
2.0,611.5637399999999,46.25,26.83386802282712,25.92511941127178,25.21750291595403,24.275008086375873,22.09531108984989,0.0032016622269498357
2.0,611.5637399999999,46.5,26.79129411886764,25.893787697616677,25.189252847819997,24.245886292692607,22.062922042465857,0.00349034747550418
2.0,611.5637399999999,46.75,26.74961850823019,25.863097740206527,25.16160351648499,24.217454244883942,22.03139486724075,0.003788002433626191
2.0,611.5637399999999,47.0,26.708822509675105,25.833030158369144,25.13453436400679,24.189684426011166,22.0006917244575,0.0040935669815419995
2.0,611.5637399999999,47.25,26.668887067057632,25.803561909352382,25.108019784215156,24.16254667156824,21.970776361585152,0.00440707594962676
2.0,611.5637399999999,47.5,26.629792821476794,25.77464494959599,25.082002373349468,24.13598897126248,21.941613988676387,0.004727283428014404
2.0,611.5637399999999,47.75,26.591520060287998,25.74630102464044,25.05651548926706,24.110022309105595,21.913169312186106,0.005059083705123584
2.0,611.5637399999999,48.0,26.554048489798177,25.718475958072386,25.03149293273286,24.08459062579459,21.885410370572618,0.005397489633054932
2.0,611.5637399999999,48.25,26.517357939459774,25.691155166638673,25.006921342120783,24.059673432598263,21.858306362186536,0.005740274727180084
2.0,611.5637399999999,48.5,26.481428127877184,25.664370587658677,24.982845272987966,24.035292373908504,21.83182672427685,0.006090439106758068
2.0,611.5637399999999,48.75,26.446238762250413,25.638075403404372,24.959207516354894,24.01139981379807,21.805946473412256,0.006451307123181805
2.0,611.5637399999999,49.0,26.411770572153472,25.61226001555697,24.935999928238665,23.98798137013274,21.78064242386363,0.006816393493465252
2.0,611.5637399999999,49.25,26.37800492405455,25.5869125277475,24.913210927938216,23.965021244166184,21.755891224146833,0.007185670466567924
2.0,611.5637399999999,49.5,26.34492344774245,25.562008388787987,24.890813147256292,23.942492879202266,21.731670869824953,0.007564377438834626
2.0,611.5637399999999,49.75,26.312508083078026,25.537551596860677,24.868815217577396,23.92039535120521,21.707959838461452,0.007948400384774111
2.0,611.5637399999999,50.0,26.280740997343806,25.51352847708208,24.847202942742523,23.89871263124456,21.68473849074091,0.008335865232797767
2.0,611.5637399999999,50.25,26.249604893116448,25.48989748278906,24.825928002839525,23.877404299737382,21.66198891703959,0.008731509782371846
2.0,611.5637399999999,50.5,26.219082964877213,25.46666790868826,24.80500596542916,23.856474982330447,21.63969178682874,0.009131579280428645
2.0,611.5637399999999,50.75,26.1891583319167,25.44383887476315,24.78443858035634,23.835920874837612,21.617828771462428,0.009533855086411984
2.0,611.5637399999999,51.0,26.159814416382595,25.42136965524187,24.764178505974535,23.815703249629255,21.596384408150275,0.009946960778966434
2.0,611.5637399999999,51.25,26.13103530991413,25.399252143684226,24.74421961175175,23.795812126394065,21.575342361454336,0.010360198362744388
2.0,611.5637399999999,51.5,26.10280518401927,25.377484043607264,24.724562370167426,23.776242988428596,21.554685611171717,0.010779528084317189
2.0,611.5637399999999,51.75,26.075108196739144,25.35605608208164,24.70519835020953,23.756985433689927,21.534398795309674,0.011204307892831411
2.0,611.5637399999999,52.0,26.047928895101442,25.33495728628821,24.686117043160575,23.738027724169203,21.51446806358124,0.011629491668089471
2.0,611.5637399999999,52.25,26.021252366639356,25.31419774684114,24.667333519997644,23.719376892416957,21.494880448147107,0.012064862173257663
2.0,611.5637399999999,52.5,25.99506427277858,25.29376360084467,24.648833060241184,23.701019209108498,21.475625129960797,0.012499186385686086
2.0,611.5637399999999,52.75,25.969351133126185,25.273632987628634,24.630591637034083,23.682933962948262,21.456692414678997,0.012941774363211403
2.0,611.5637399999999,53.0,25.94410014062508,25.25379962028286,24.612604453827405,23.665114241339207,21.438071598000267,0.013384693180895323
2.0,611.5637399999999,53.25,25.919298675861462,25.23426143207837,24.59487155585914,23.64755706420654,21.419751707011663,0.01383332440331142
2.0,611.5637399999999,53.5,25.894934279074842,25.21500223629661,24.577375733614776,23.630247151476514,21.401722770255063,0.014285128996291975
2.0,611.5637399999999,53.75,25.870994843029624,25.196007590470714,24.560102162268425,23.61317075756188,21.383974943693772,0.014739742843531268
2.0,611.5637399999999,54.0,25.847468481350482,25.17728258865717,24.543059583540543,23.59633144501413,21.366497884563604,0.015198070922612735
2.0,611.5637399999999,54.25,25.824343414592608,25.158830110856506,24.526253546688363,23.579731050602586,21.34928243028706,0.01565908293640135
2.0,611.5637399999999,54.5,25.80160831599257,25.140633979163056,24.509666504332213,23.563354705778607,21.33232140960557,0.016125418084280935
2.0,611.5637399999999,54.75,25.779252570885646,25.12268193723739,24.493285972965218,23.547190972473967,21.315607793738423,0.01659219994360107
2.0,611.5637399999999,55.0,25.757265983935202,25.104968347868276,24.477107444392043,23.531234319588066,21.2991337501849,0.017063996889115307
2.0,611.5637399999999,55.25,25.73563848546694,25.08748691384341,24.461125483429765,23.515478722658955,21.28289139344737,0.01753731409027143
2.0,611.5637399999999,55.5,25.714360144878146,25.070232026473544,24.44533542252097,23.499918815163678,21.266873227708988,0.018013846203120167
2.0,611.5637399999999,55.75,25.693421256858787,25.053198318402117,24.429732815163398,23.484549491161,21.25107217783065,0.01849377649409133
2.0,611.5637399999999,56.0,25.672812393157265,25.036381873814694,24.41431488554696,23.469366978406587,21.23548159339464,0.01897413551084799
2.0,611.5637399999999,56.25,25.65252443478287,25.01978185361312,24.399082433038025,23.454370295874867,21.220095338299096,0.01946068770192392
2.0,611.5637399999999,56.5,25.63254862340132,25.00339174011538,24.38402934256965,23.43955350612144,21.204908020197255,0.01994485026654475
2.0,611.5637399999999,56.75,25.612876626579258,24.987207537697707,24.369152542679252,23.42491293466608,21.189914623110607,0.02043775924142507
2.0,611.5637399999999,57.0,25.593500483243673,24.971222549366068,24.354445681071414,23.41044256088549,21.175110284379073,0.02092489563370824
2.0,611.5637399999999,57.25,25.57441253355376,24.955428740065585,24.33990083691839,23.396135190185564,21.16049014480142,0.021424088145010386
2.0,611.5637399999999,57.5,25.555605331868968,24.939820249531948,24.325512703180877,23.381985563573675,21.14604909286458,0.021917963971922663
2.0,611.5637399999999,57.75,25.53707154899906,24.924390566519254,24.31127515632966,23.367987855579287,21.13178187410401,0.02241823034807003
2.0,611.5637399999999,58.0,25.518803943807,24.90913400823786,24.297183044114583,23.354136973211858,21.117683201707802,0.022919247493618275
2.0,611.5637399999999,58.25,25.500795363661915,24.894048938984497,24.283235977211643,23.3404314329354,21.10374783944207,0.023418691301717965
2.0,611.5637399999999,58.5,25.483038775285713,24.879143139644224,24.269444597848153,23.326878196198177,21.089971046512034,0.023927035650325144
2.0,611.5637399999999,58.75,25.465527416752103,24.864410985099727,24.255803353286204,23.313472368121715,21.076349473698414,0.02442970548102981
2.0,611.5637399999999,59.0,25.448255045392923,24.849838231544105,24.242296616717603,23.30020132774114,21.06288040878052,0.024942534024993707
2.0,611.5637399999999,59.25,25.431215831088576,24.8354194480203,24.22891942277077,23.28706027001062,21.049560182913044,0.025452138976206278
2.0,611.5637399999999,59.5,25.414403987883908,24.821154866365802,24.215673419124947,23.274049484195398,21.036384394229337,0.025962179946404512
2.0,611.5637399999999,59.75,25.397813680224846,24.807049880553503,24.202566191637498,23.261173930309766,21.023349049500144,0.02647922858875186
2.0,611.5637399999999,60.0,25.38143922999761,24.793099769568688,24.18959314944071,23.248429571776562,21.010451340524334,0.026990860199200724
2.0,611.5637399999999,60.25,25.36527535872945,24.77929528834197,24.176744448719848,23.235808289218394,20.997688968435426,0.02751239871030311
2.0,611.5637399999999,60.5,25.349317121896572,24.76563185811222,24.1640158764155,23.22330611592353,20.985059065559007,0.028030997963628686
2.0,611.5637399999999,60.75,25.33355966492992,24.75210702221997,24.15140567746827,23.21092100118784,20.97255828606834,0.028548777161087946
2.0,611.5637399999999,61.0,25.317998138059107,24.738721161334364,24.138915375830727,23.198653454924806,20.960183352047103,0.029074773776164558
2.0,611.5637399999999,61.25,25.302627770234203,24.72547053042134,24.126541519812047,23.186500296922052,20.947931450212618,0.02959576923469176
2.0,611.5637399999999,61.5,25.28744397853033,24.712352657309534,24.11428217918604,23.174459477438308,20.93580002891376,0.03012214115807881
2.0,611.5637399999999,61.75,25.272442370244637,24.69936475999915,24.102135022863308,23.162528673055515,20.923786603890715,0.03065032358838625
2.0,611.5637399999999,62.0,25.257618711489478,24.686503455786962,24.090096991651027,23.15070501984566,20.911888756037488,0.031173672661031757
2.0,611.5637399999999,62.25,25.242968904771164,24.673764137779695,24.07816357680798,23.138984543316248,20.900104047153164,0.031707517925232374
2.0,611.5637399999999,62.5,25.22848895212993,24.661143644637882,24.066331986100668,23.127364557687713,20.888429884296293,0.03223829217696823
2.0,611.5637399999999,62.75,25.214174906727855,24.648639164681008,24.05459980833117,23.115842687130495,20.87686358137877,0.032765482729528145
2.0,611.5637399999999,63.0,25.200022864120374,24.63624924510518,24.04296620378977,23.104417776932134,20.8654024996628,0.03330390728049432
2.0,611.5637399999999,63.25,25.186028987772136,24.623971132760413,24.03142875078124,23.09308749662985,20.85404418427331,0.03383780801268446
2.0,611.5637399999999,63.5,25.172189548138782,24.61180199571626,24.019984927175955,23.081849434402137,20.84278631613195,0.034369551728700196
2.0,611.5637399999999,63.75,25.158500926395845,24.599738159182937,24.00863120654738,23.070700407301594,20.83162659772055,0.03491117144498629
2.0,611.5637399999999,64.0,25.144959590681438,24.58777723710369,23.99736558241399,23.059638388356664,20.820562664216787,0.035448526716942645
2.0,611.5637399999999,64.25,25.131562066141676,24.575917437309638,23.98618671533165,23.048661886960282,20.80959214749725,0.03598263603821954
2.0,611.5637399999999,64.5,25.118304938357518,24.564164837049667,23.97510248391264,23.0377765613968,20.798712858757046,0.036527988962520484
2.0,611.5637399999999,64.75,25.105184919472066,24.552516831851857,23.96411036701721,23.02698023828768,20.787923424082056,0.037068725154610696
2.0,611.5637399999999,65.0,25.092199009012372,24.540969461971212,23.953206320963123,23.01626949838824,20.777222932877255,0.03760775589748955
2.0,611.5637399999999,65.25,25.079344467352655,24.529513559354605,23.94238022451357,23.005636175323474,20.76661018534179,0.03815579159094376
2.0,611.5637399999999,65.5,25.06661863689754,24.518147216545607,23.931630611125005,22.995078671268296,20.75608316043649,0.03869990954914963
2.0,611.5637399999999,65.75,25.054018746079254,24.50686859363384,23.920956009909556,22.984595455348558,20.745639405760212,0.039240183480362456
2.0,611.5637399999999,66.0,25.041541909250313,24.495680177014467,23.910359995000462,22.974188929057302,20.735276599255332,0.03979020305431738
