时间（s）,层号,距人体侧位置（m）,温度（℃）
50.0,1,0.00014,26.05306012170747
50.0,1,0.00016333333333333334,26.033928810352762
50.0,1,0.00018666666666666666,26.01357906822111
50.0,1,0.00020999999999999998,25.99201417348025
50.0,1,0.00023333333333333333,25.969240408481724
50.0,1,0.00025666666666666665,25.945260108952603
50.0,1,0.00028,25.92007833359934
50.0,1,0.0003033333333333333,25.893703433734526
50.0,1,0.0003266666666666667,25.866139354130873
50.0,1,0.00035,25.837392887419515
50.0,1,0.0003733333333333333,25.80747456383767
50.0,1,0.00039666666666666664,25.776389789825483
50.0,1,0.00041999999999999996,25.74414699935519
50.0,1,0.00044333333333333334,25.71075907820491
50.0,1,0.00046666666666666666,25.676232639459183
50.0,1,0.00049,25.640577545469778
50.0,1,0.0005133333333333333,25.603809365030934
50.0,1,0.0005366666666666666,25.56593543220793
50.0,1,0.00056,25.52696648798234
50.0,1,0.0005833333333333333,25.48692161187733
50.0,1,0.0006066666666666666,25.445807936106522
50.0,1,0.00063,25.40363516821556
50.0,1,0.0006533333333333333,25.360429066613737
50.0,1,0.0006766666666666667,25.316197286983616
50.0,1,0.0007,25.270940737821636
50.0,2,0.0007,25.270940737821636
50.0,2,0.0007133333333333333,25.24081111272675
50.0,2,0.0007266666666666667,25.208923200585044
50.0,2,0.00074,25.1753138177623
50.0,2,0.0007533333333333333,25.14000820553279
50.0,2,0.0007666666666666667,25.102998506149806
50.0,2,0.00078,25.064303544092123
50.0,2,0.0007933333333333333,25.023946487326498
50.0,2,0.0008066666666666667,24.98192704156288
50.0,2,0.00082,24.93825776874937
50.0,2,0.0008333333333333333,24.892956966097664
50.0,2,0.0008466666666666667,24.846025011338806
50.0,2,0.00086,24.797470520100482
50.0,2,0.0008733333333333334,24.74730787235183
50.0,2,0.0008866666666666667,24.69553602185653
50.0,2,0.0009,24.642160164612108
50.0,2,0.0009133333333333333,24.58719152798153
50.0,2,0.0009266666666666667,24.530626745687634
50.0,2,0.00094,24.472467770719334
50.0,2,0.0009533333333333334,24.412723390440824
50.0,2,0.0009666666666666667,24.351387307464364
50.0,2,0.00098,24.28845818145675
50.0,2,0.0009933333333333333,24.223943316829555
50.0,2,0.0010066666666666666,24.157832839249892
50.0,2,0.00102,24.090121718704086
50.0,2,0.0010333333333333334,24.020817822970855
50.0,2,0.0010466666666666667,23.949906863323843
50.0,2,0.00106,23.877378017582526
50.0,2,0.0010733333333333333,23.803246184137933
50.0,2,0.0010866666666666668,23.72749527538802
50.0,2,0.0011,23.650097742913903
50.0,3,0.0011,23.650097742913903
50.0,3,0.00111,23.583408294195365
50.0,3,0.0011200000000000001,23.51635123282672
50.0,3,0.0011300000000000001,23.448929964467347
50.0,3,0.00114,23.381145410846557
50.0,3,0.00115,23.312991876405885
50.0,3,0.00116,23.244469408456812
50.0,3,0.00117,23.175578898847707
50.0,3,0.00118,23.1063168079761
50.0,3,0.00119,23.036682505124183
50.0,3,0.0012000000000000001,22.966676472372715
50.0,3,0.0012100000000000001,22.896296078634357
50.0,3,0.0012200000000000002,22.825540626385372
50.0,3,0.00123,22.754410457404926
50.0,3,0.00124,22.682903499361284
50.0,3,0.00125,22.611019150457143
50.0,3,0.00126,22.53875776228878
50.0,3,0.00127,22.466117685173668
50.0,3,0.00128,22.39309847898302
50.0,3,0.0012900000000000001,22.319700590508106
50.0,3,0.0013,22.245922724185075
50.0,3,0.00131,22.17176463178336
50.0,3,0.00132,22.097226905646732
50.0,3,0.00133,22.022308561110783
50.0,3,0.00134,21.9470095547567
50.0,3,0.00135,21.871330655307816
50.0,3,0.00136,21.79527115693855
50.0,3,0.0013700000000000001,21.718831225135077
50.0,3,0.0013800000000000002,21.642011825719635
50.0,3,0.0013900000000000002,21.56481250591254
50.0,3,0.0014,21.487233640344822
60.0,1,0.0,24.988839469519316
60.0,1,2.3333333333333332e-05,24.976127068128598
60.0,1,4.6666666666666665e-05,24.96271713991156
60.0,1,7e-05,24.948609352416057
60.0,1,9.333333333333333e-05,24.933804900305848
60.0,1,0.00011666666666666667,24.918302737522215
60.0,1,0.00014,24.90210329816583
60.0,1,0.00016333333333333334,24.885208614799662
60.0,1,0.00018666666666666666,24.867618382624833
60.0,1,0.00020999999999999998,24.849333793641403
60.0,1,0.00023333333333333333,24.830357752248702
60.0,1,0.00025666666666666665,24.810690650293875
60.0,1,0.00028,24.79033442098591
60.0,1,0.0003033333333333333,24.769292885120397
60.0,1,0.0003266666666666667,24.74756707139286
60.0,1,0.00035,24.725159625980787
60.0,1,0.0003733333333333333,24.702075353694138
60.0,1,0.00039666666666666664,24.678315832371233
60.0,1,0.00041999999999999996,24.65388436841637
60.0,1,0.00044333333333333334,24.62878686393325
60.0,1,0.00046666666666666666,24.603025300131932
60.0,1,0.00049,24.576603527839566
60.0,1,0.0005133333333333333,24.549528764775552
60.0,1,0.0005366666666666666,24.521803126555042
60.0,1,0.00056,24.493430708806482
60.0,1,0.0005833333333333333,24.46442059205845
60.0,1,0.0006066666666666666,24.43477452012077
60.0,1,0.00063,24.40449573731386
60.0,1,0.0006533333333333333,24.37359719048646
60.0,1,0.0006766666666666667,24.342080781899995
60.0,1,0.0007,24.30994428465591
60.0,2,0.0007,24.30994428465591
60.0,2,0.0007133333333333333,24.288256583364614
60.0,2,0.0007266666666666667,24.26438868128856
60.0,2,0.00074,24.238381413689048
60.0,2,0.0007533333333333333,24.21026142594895
60.0,2,0.0007666666666666667,24.18001459033245
60.0,2,0.00078,24.147660009137613
60.0,2,0.0007933333333333333,24.11322248139527
60.0,2,0.0008066666666666667,24.076698151911252
60.0,2,0.00082,24.038099463290582
60.0,2,0.0008333333333333333,23.99744642223384
60.0,2,0.0008466666666666667,23.954737355063813
60.0,2,0.00086,23.909981241480278
60.0,2,0.0008733333333333334,23.8631946934415
60.0,2,0.0008866666666666667,23.814375739095194
60.0,2,0.0009,23.763530574627087
60.0,2,0.0009133333333333333,23.71067332975198
60.0,2,0.0009266666666666667,23.655800558588677
60.0,2,0.00094,23.598915810631922
60.0,2,0.0009533333333333334,23.540031530922604
60.0,2,0.0009666666666666667,23.479141966382695
60.0,2,0.00098,23.416247881137053
60.0,2,0.0009933333333333333,23.3513611292316
60.0,2,0.0010066666666666666,23.2844727377651
60.0,2,0.00102,23.21558003302429
60.0,2,0.0010333333333333334,23.14469657093153
60.0,2,0.0010466666666666667,23.071808815317052
60.0,2,0.00106,22.99690767464679
60.0,2,0.0010733333333333333,22.92001593735023
60.0,2,0.0010866666666666668,22.84111825771499
60.0,2,0.0011,22.760185183657693
60.0,3,0.0011,22.760185183657693
60.0,3,0.00111,22.690413991300677
60.0,3,0.0011200000000000001,22.62042053652003
60.0,3,0.0011300000000000001,22.550207353798434
60.0,3,0.00114,22.47977546920012
60.0,3,0.00115,22.409121894316044
60.0,3,0.00116,22.33824711361317
60.0,3,0.00117,22.267152114983567
60.0,3,0.00118,22.195835191544536
60.0,3,0.00119,22.124296387701285
60.0,3,0.0012000000000000001,22.05253640957114
60.0,3,0.0012100000000000001,21.980554063247514
60.0,3,0.0012200000000000002,21.908349311455783
60.0,3,0.00123,21.83592273068276
60.0,3,0.00124,21.763273417827953
60.0,3,0.00125,21.6904013430581
60.0,3,0.00126,21.61730703573159
60.0,3,0.00127,21.54398979352706
60.0,3,0.00128,21.470449627317237
60.0,3,0.0012900000000000001,21.396687065209207
60.0,3,0.0013,21.322701559076805
60.0,3,0.00131,21.248493174491756
60.0,3,0.00132,21.17406246517774
60.0,3,0.00133,21.0994090079907
60.0,3,0.00134,21.024532928551185
60.0,3,0.00135,20.949434822890918
60.0,3,0.00136,20.87411437186126
60.0,3,0.0013700000000000001,20.798571762416362
60.0,3,0.0013800000000000002,20.722807644565616
60.0,3,0.0013900000000000002,20.646821786905647
60.0,3,0.0014,20.570614437466293
70.0,1,0.0,24.274246975512128
70.0,1,2.3333333333333332e-05,24.26090836438072
70.0,1,4.6666666666666665e-05,24.24709143390969
70.0,1,7e-05,24.232795854990265
70.0,1,9.333333333333333e-05,24.21802233691831
70.0,1,0.00011666666666666667,24.20276986980907
70.0,1,0.00014,24.187038448033423
70.0,1,0.00016333333333333334,24.17082915699975
70.0,1,0.00018666666666666666,24.1541412927913
70.0,1,0.00020999999999999998,24.136975168668997
70.0,1,0.00023333333333333333,24.119332273210073
70.0,1,0.00025666666666666665,24.10121217846779
70.0,1,0.00028,24.08261550743648
70.0,1,0.0003033333333333333,24.063544187920364
70.0,1,0.0003266666666666667,24.04399802801587
70.0,1,0.00035,24.023977944064082
70.0,1,0.0003733333333333333,24.00348635742092
70.0,1,0.00039666666666666664,23.98252325361062
70.0,1,0.00041999999999999996,23.961089810320008
70.0,1,0.00044333333333333334,23.939189033383766
70.0,1,0.00046666666666666666,23.91682098901155
70.0,1,0.00049,23.893987043978285
70.0,1,0.0005133333333333333,23.870690964157678
70.0,1,0.0005366666666666666,23.846932719419726
70.0,1,0.00056,23.82271367103144
70.0,1,0.0005833333333333333,23.79803877572153
70.0,1,0.0006066666666666666,23.772907573145027
70.0,1,0.00063,23.747320660209706
70.0,1,0.0006533333333333333,23.721285701244263
70.0,1,0.0006766666666666667,23.69480225108905
70.0,1,0.0007,23.667866824816407
70.0,2,0.0007,23.66786682481641
70.0,2,0.0007133333333333333,23.649547081220202
70.0,2,0.0007266666666666667,23.62893534578762
70.0,2,0.00074,23.606068597101135
70.0,2,0.0007533333333333333,23.58096898335836
70.0,2,0.0007666666666666667,23.55361612269823
70.0,2,0.00078,23.524024934398195
70.0,2,0.0007933333333333333,23.49221654438143
70.0,2,0.0008066666666666667,23.458182349230576
70.0,2,0.00082,23.421931384065335
70.0,2,0.0008333333333333333,23.38348090510511
70.0,2,0.0008466666666666667,23.342825731063545
70.0,2,0.00086,23.299972410016526
70.0,2,0.0008733333333333334,23.25493579044273
70.0,2,0.0008866666666666667,23.207711477184684
70.0,2,0.0009,23.158304199047485
70.0,2,0.0009133333333333333,23.106727315249024
70.0,2,0.0009266666666666667,23.052975940002693
70.0,2,0.00094,22.997053088652393
70.0,2,0.0009533333333333334,22.938971445258876
70.0,2,0.0009666666666666667,22.878724724630096
70.0,2,0.00098,22.816314054416907
70.0,2,0.0009933333333333333,22.75175259050377
70.0,2,0.0010066666666666666,22.68503166350179
70.0,2,0.00102,22.616149800136675
70.0,2,0.0010333333333333334,22.545123054161195
70.0,2,0.0010466666666666667,22.471938886498688
70.0,2,0.00106,22.39658993226945
70.0,2,0.0010733333333333333,22.319103020599467
70.0,2,0.0010866666666666668,22.239464419596423
70.0,2,0.0011,22.157645584559862
70.0,3,0.0011,22.157645584559862
70.0,3,0.00111,22.087095584256417
70.0,3,0.0011200000000000001,22.016379806129162
70.0,3,0.0011300000000000001,21.945500334447146
70.0,3,0.00114,21.874458125657007
70.0,3,0.00115,21.803251136331998
70.0,3,0.00116,21.73187991352583
70.0,3,0.00117,21.66034537673506
70.0,3,0.00118,21.588646429079866
70.0,3,0.00119,21.51678327672852
70.0,3,0.0012000000000000001,21.444756614727904
70.0,3,0.0012100000000000001,21.372565713569724
70.0,3,0.0012200000000000002,21.300210701228405
70.0,3,0.00123,21.227692157365475
70.0,3,0.00124,21.15500954979012
70.0,3,0.00125,21.08216299108212
70.0,3,0.00126,21.009153003777776
70.0,3,0.00127,20.935979182828422
70.0,3,0.00128,20.862641647694286
70.0,3,0.0012900000000000001,20.789140895845872
70.0,3,0.0013,20.715476612735962
70.0,3,0.00131,20.641648933615667
70.0,3,0.00132,20.567658349701446
70.0,3,0.00133,20.493504614137915
70.0,3,0.00134,20.41918788119119
70.0,3,0.00135,20.344708647709968
70.0,3,0.00136,20.27006671844416
70.0,3,0.0013700000000000001,20.195262267352998
70.0,3,0.0013800000000000002,20.120295805457623
70.0,3,0.0013900000000000002,20.045167176888658
70.0,3,0.0014,19.969876575078956
80.0,1,0.0,23.747227536422315
80.0,1,2.3333333333333332e-05,23.73339657404253
80.0,1,4.6666666666666665e-05,23.719187833325726
80.0,1,7e-05,23.704601005070067
80.0,1,9.333333333333333e-05,23.689636595644608
80.0,1,0.00011666666666666667,23.674293665198455
80.0,1,0.00014,23.658572061558726
80.0,1,0.00016333333333333334,23.642472491515115
80.0,1,0.00018666666666666666,23.62599415841433
80.0,1,0.00020999999999999998,23.60913706427791
80.0,1,0.00023333333333333333,23.591902139698583
80.0,1,0.00025666666666666665,23.574288708056688
80.0,1,0.00028,23.556296919742906
80.0,1,0.0003033333333333333,23.53792796065743
80.0,1,0.0003266666666666667,23.519181243647992
80.0,1,0.00035,23.50005705649734
80.0,1,0.0003733333333333333,23.480556887767015
80.0,1,0.00039666666666666664,23.460680194903567
80.0,1,0.00041999999999999996,23.440427380576004
80.0,1,0.00044333333333333334,23.419800315025146
80.0,1,0.00046666666666666666,23.39879842628664
80.0,1,0.00049,23.37742217914352
80.0,1,0.0005133333333333333,23.355673977452504
80.0,1,0.0005366666666666666,23.333553084332454
80.0,1,0.00056,23.31105987883721
80.0,1,0.0005833333333333333,23.288197665949088
80.0,1,0.0006066666666666666,23.264965286794506
80.0,1,0.00063,23.241362431861415
80.0,1,0.0006533333333333333,23.217394573811696
80.0,1,0.0006766666666666667,23.193060522445613
80.0,1,0.0007,23.16835658662968
80.0,2,0.0007,23.16835658662968
80.0,2,0.0007133333333333333,23.151491113651154
80.0,2,0.0007266666666666667,23.13230584085143
80.0,2,0.00074,23.110834680470774
80.0,2,0.0007533333333333333,23.087096555264598
80.0,2,0.0007666666666666667,23.061067516032228
80.0,2,0.00078,23.03275955581712
80.0,2,0.0007933333333333333,23.002191029101926
80.0,2,0.0008066666666666667,22.969350389113696
80.0,2,0.00082,22.934244228515606
80.0,2,0.0008333333333333333,22.896887572552476
80.0,2,0.0008466666666666667,22.857272904867507
80.0,2,0.00086,22.81540489751696
80.0,2,0.0008733333333333334,22.771296758880055
80.0,2,0.0008866666666666667,22.724942362574176
80.0,2,0.0009,22.676345154954344
80.0,2,0.0009133333333333333,22.625517477368298
80.0,2,0.0009266666666666667,22.572453314916352
80.0,2,0.00094,22.517155005302218
80.0,2,0.0009533333333333334,22.4596348612339
80.0,2,0.0009666666666666667,22.399886061232756
80.0,2,0.00098,22.33790965729779
80.0,2,0.0009933333333333333,22.27371910682235
80.0,2,0.0010066666666666666,22.207305774402776
80.0,2,0.00102,22.13866868990833
80.0,2,0.0010333333333333334,22.067824932302177
80.0,2,0.0010466666666666667,21.994762513829738
80.0,2,0.00106,21.91947503092631
80.0,2,0.0010733333333333333,21.84199118806503
80.0,2,0.0010866666666666668,21.762298266710356
80.0,2,0.0011,21.6803685612526
80.0,3,0.0011,21.6803685612526
80.0,3,0.00111,21.60971713225153
80.0,3,0.0011200000000000001,21.538927830215187
80.0,3,0.0011300000000000001,21.46800246764956
80.0,3,0.00114,21.396941917972324
80.0,3,0.00115,21.32574455741179
80.0,3,0.00116,21.254410916726552
80.0,3,0.00117,21.182941835210013
80.0,3,0.00118,21.1113364725921
80.0,3,0.00119,21.03959507104902
80.0,3,0.0012000000000000001,20.96771827747237
80.0,3,0.0012100000000000001,20.8957055510063
80.0,3,0.0012200000000000002,20.823557061848142
80.0,3,0.00123,20.751273353395064
80.0,3,0.00124,20.678854040996377
80.0,3,0.00125,20.606299273584263
80.0,3,0.00126,20.53360953815348
80.0,3,0.00127,20.46078454662718
80.0,3,0.00128,20.387824444122646
80.0,3,0.0012900000000000001,20.31472968696751
80.0,3,0.0013,20.241500052360106
80.0,3,0.00131,20.168135688334512
80.0,3,0.00132,20.09463703563665
80.0,3,0.00133,20.021003917293594
80.0,3,0.00134,19.94723648656522
80.0,3,0.00135,19.87333517821301
80.0,3,0.00136,19.79929984748149
80.0,3,0.0013700000000000001,19.725130653254038
80.0,3,0.0013800000000000002,19.650828031296456
80.0,3,0.0013900000000000002,19.576391858819964
80.0,3,0.0014,19.50182230010303
90.0,1,0.0,23.312408105557687
90.0,1,2.3333333333333332e-05,23.29815635341886
90.0,1,4.6666666666666665e-05,23.283580576551426
90.0,1,7e-05,23.268680485586867
90.0,1,9.333333333333333e-05,23.253456488767128
90.0,1,0.00011666666666666667,23.237907709862395
90.0,1,0.00014,23.222033945832298
90.0,1,0.00016333333333333334,23.205835729319144
90.0,1,0.00018666666666666666,23.189312258418067
90.0,1,0.00020999999999999998,23.17246341414387
90.0,1,0.00023333333333333333,23.155289874307492
90.0,1,0.00025666666666666665,23.137790891366205
90.0,1,0.00028,23.119966425675226
90.0,1,0.0003033333333333333,23.1018173282643
90.0,1,0.0003266666666666667,23.083342879664315
90.0,1,0.00035,23.06454311052003
90.0,1,0.0003733333333333333,23.045419087246508
90.0,1,0.00039666666666666664,23.025970079944596
90.0,1,0.00041999999999999996,23.006196170859912
90.0,1,0.00044333333333333334,22.986098712386948
90.0,1,0.00046666666666666666,22.96567690112375
90.0,1,0.00049,22.944930827041613
90.0,1,0.0005133333333333333,22.923862264790916
90.0,1,0.0005366666666666666,22.902470222791777
90.0,1,0.00056,22.880754674389646
90.0,1,0.0005833333333333333,22.858718145077898
90.0,1,0.0006066666666666666,22.836359237810417
90.0,1,0.00063,22.81367729059938
90.0,1,0.0006533333333333333,22.790676700925992
90.0,1,0.0006766666666666667,22.767356021470984
90.0,1,0.0007,22.743711609252625
90.0,2,0.0007,22.743711609252625
90.0,2,0.0007133333333333333,22.727542023088805
90.0,2,0.0007266666666666667,22.709050471521667
90.0,2,0.00074,22.688268878392247
90.0,2,0.0007533333333333333,22.665214179675193
90.0,2,0.0007666666666666667,22.63986050276984
90.0,2,0.00078,22.612218074778657
90.0,2,0.0007933333333333333,22.582303532856315
90.0,2,0.0008066666666666667,22.550103688278735
90.0,2,0.00082,22.51562366811424
90.0,2,0.0008333333333333333,22.478877096819524
90.0,2,0.0008466666666666667,22.43985512602014
90.0,2,0.00086,22.398561284597797
90.0,2,0.0008733333333333334,22.35500771837783
90.0,2,0.0008866666666666667,22.309187297876747
90.0,2,0.0009,22.261102668032166
90.0,2,0.0009133333333333333,22.210765466989113
90.0,2,0.0009266666666666667,22.158169021052565
90.0,2,0.00094,22.103315222507547
90.0,2,0.0009533333333333334,22.046216057261006
90.0,2,0.0009666666666666667,21.986864396782885
90.0,2,0.00098,21.92526120976867
90.0,2,0.0009933333333333333,21.861420017755396
90.0,2,0.0010066666666666666,21.795332228942843
90.0,2,0.00102,21.726997149554258
90.0,2,0.0010333333333333334,21.656432337414515
90.0,2,0.0010466666666666667,21.583626190812197
90.0,2,0.00106,21.508572912310985
90.0,2,0.0010733333333333333,21.43130215268715
90.0,2,0.0010866666666666668,21.351801903200677
90.0,2,0.0011,21.270045172803652
90.0,3,0.0011,21.270045172803652
90.0,3,0.00111,21.19954128619272
90.0,3,0.0011200000000000001,21.128915607454342
90.0,3,0.0011300000000000001,21.05816977871219
90.0,3,0.00114,20.987304611947987
90.0,3,0.00115,20.916318712021205
90.0,3,0.00116,20.845212587058025
90.0,3,0.00117,20.77398701708027
90.0,3,0.00118,20.702641297071093
90.0,3,0.00119,20.631175677524908
90.0,3,0.0012000000000000001,20.559590765447325
90.0,3,0.0012100000000000001,20.487886117053474
90.0,3,0.0012200000000000002,20.41606191556284
90.0,3,0.00123,20.344118672563834
90.0,3,0.00124,20.272056078076417
90.0,3,0.00125,20.199874292067147
90.0,3,0.00126,20.127573771616582
90.0,3,0.00127,20.055154287238043
90.0,3,0.00128,19.98261599053093
90.0,3,0.0012900000000000001,19.909959306354132
90.0,3,0.0013,19.83718405767607
90.0,3,0.00131,19.76429039336481
90.0,3,0.00132,19.69127871913685
90.0,3,0.00133,19.618148893035368
90.0,3,0.00134,19.544901063088833
90.0,3,0.00135,19.471535624244133
90.0,3,0.00136,19.398052457517434
90.0,3,0.0013700000000000001,19.32445171040253
90.0,3,0.0013800000000000002,19.250733773227505
90.0,3,0.0013900000000000002,19.176898540914824
90.0,3,0.0014,19.10294616022495
100.0,1,0.0,22.92954817913782
100.0,1,2.3333333333333332e-05,22.91491824899191
100.0,1,4.6666666666666665e-05,22.899996251551894
100.0,1,7e-05,22.88478191258974
100.0,1,9.333333333333333e-05,22.86927558557835
100.0,1,0.00011666666666666667,22.853476441875845
100.0,1,0.00014,22.837384258257124
100.0,1,0.00016333333333333334,22.820999473990874
100.0,1,0.00018666666666666666,22.80432130055224
100.0,1,0.00020999999999999998,22.787349563776743
100.0,1,0.00023333333333333333,22.77008480786829
100.0,1,0.00025666666666666665,22.75252626640807
100.0,1,0.00028,22.73467381024333
100.0,1,0.0003033333333333333,22.71652811442137
100.0,1,0.0003266666666666667,22.698088410965035
100.0,1,0.00035,22.67935460786094
100.0,1,0.0003733333333333333,22.660327549962066
100.0,1,0.00039666666666666664,22.641006433129796
100.0,1,0.00041999999999999996,22.621391186110053
100.0,1,0.00044333333333333334,22.60148288888399
100.0,1,0.00046666666666666666,22.581280644665917
100.0,1,0.00049,22.560784364321705
100.0,1,0.0005133333333333333,22.539995489219578
100.0,1,0.0005366666666666666,22.518912927540914
100.0,1,0.00056,22.49753646164233
100.0,1,0.0005833333333333333,22.475868197905577
100.0,1,0.0006066666666666666,22.45390665543047
100.0,1,0.00063,22.43165101960609
100.0,1,0.0006533333333333333,22.409105091541527
100.0,1,0.0006766666666666667,22.386267332413496
100.0,1,0.0007,22.36313419645516
100.0,2,0.0007,22.36313419645516
100.0,2,0.0007133333333333333,22.347305032360705
100.0,2,0.0007266666666666667,22.32916243340907
100.0,2,0.00074,22.308737002722427
100.0,2,0.0007533333333333333,22.286044418128164
100.0,2,0.0007666666666666667,22.261057764764075
100.0,2,0.00078,22.23378616478136
100.0,2,0.0007933333333333333,22.204245149462206
100.0,2,0.0008066666666666667,22.17242059317118
100.0,2,0.00082,22.138316712066626
100.0,2,0.0008333333333333333,22.101946222647673
100.0,2,0.0008466666666666667,22.063299505800128
100.0,2,0.00086,22.022379380959542
100.0,2,0.0008733333333333334,21.97919729848122
100.0,2,0.0008866666666666667,21.933745553268178
100.0,2,0.0009,21.886026295728875
100.0,2,0.0009133333333333333,21.836050693142116
100.0,2,0.0009266666666666667,21.783811708558865
100.0,2,0.00094,21.729310964611766
100.0,2,0.0009533333333333334,21.67256020894151
100.0,2,0.0009666666666666667,21.61355217141509
100.0,2,0.00098,21.552287780773995
100.0,2,0.0009933333333333333,21.488780556201036
100.0,2,0.0010066666666666666,21.423021988324397
100.0,2,0.00102,21.355011572184257
100.0,2,0.0010333333333333334,21.28476709839629
100.0,2,0.0010466666666666667,21.212277267820312
100.0,2,0.00106,21.137536691451604
100.0,2,0.0010733333333333333,21.060575479805284
100.0,2,0.0010866666666666668,20.98138212188683
100.0,2,0.0011,20.89993019183927
100.0,3,0.0011,20.89993019183927
100.0,3,0.00111,20.829689427962638
100.0,3,0.0011200000000000001,20.759336933875904
100.0,3,0.0011300000000000001,20.68887423844009
100.0,3,0.00114,20.618302108640076
100.0,3,0.00115,20.54761928603272
100.0,3,0.00116,20.47682625822437
100.0,3,0.00117,20.405923761903324
100.0,3,0.00118,20.3349111706636
100.0,3,0.00119,20.263788734304313
100.0,3,0.0012000000000000001,20.192557029143476
100.0,3,0.0012100000000000001,20.12121566666626
100.0,3,0.0012200000000000002,20.049764832960065
100.0,3,0.00123,19.97820501464777
100.0,3,0.00124,19.906535943700195
100.0,3,0.00125,19.83475778244903
100.0,3,0.00126,19.762870964967682
100.0,3,0.00127,19.690875294449484
100.0,3,0.00128,19.618770922826553
100.0,3,0.0012900000000000001,19.54655825181107
100.0,3,0.0013,19.474237129870378
100.0,3,0.00131,19.401807703522987
100.0,3,0.00132,19.329270353968806
100.0,3,0.00133,19.256624958878955
100.0,3,0.00134,19.183871660997717
100.0,3,0.00135,19.111010828621456
100.0,3,0.00136,19.038042357466313
100.0,3,0.0013700000000000001,18.964966386743523
100.0,3,0.0013800000000000002,18.891783277464132
100.0,3,0.0013900000000000002,18.818492935054852
100.0,3,0.0014,18.745095495004527
110.0,1,0.0,22.578729217235544
110.0,1,2.3333333333333332e-05,22.563748335091045
110.0,1,4.6666666666666665e-05,22.548495802905414
110.0,1,7e-05,22.532971356990096
110.0,1,9.333333333333333e-05,22.517175316899284
110.0,1,0.00011666666666666667,22.501106886756954
110.0,1,0.00014,22.48476583300842
110.0,1,0.00016333333333333334,22.468152537990214
110.0,1,0.00018666666666666666,22.451266225729437
110.0,1,0.00020999999999999998,22.434106690964313
110.0,1,0.00023333333333333333,22.416674396763387
110.0,1,0.00025666666666666665,22.398968570139285
110.0,1,0.00028,22.380989030310616
110.0,1,0.0003033333333333333,22.36273634538351
110.0,1,0.0003266666666666667,22.34420972313742
110.0,1,0.00035,22.32540899988575
110.0,1,0.0003733333333333333,22.306334885368795
110.0,1,0.00039666666666666664,22.286986535725507
110.0,1,0.00041999999999999996,22.267363789133437
110.0,1,0.00044333333333333334,22.247467558532826
110.0,1,0.00046666666666666666,22.227296895821564
110.0,1,0.00049,22.206851605411753
110.0,1,0.0005133333333333333,22.186132922874513
110.0,1,0.0005366666666666666,22.16513970105783
110.0,1,0.00056,22.143871608501172
110.0,1,0.0005833333333333333,22.122330490624822
110.0,1,0.0006066666666666666,22.100514821905506
110.0,1,0.00063,22.07842369874788
110.0,1,0.0006533333333333333,22.056060546962236
110.0,1,0.0006766666666666667,22.03342377817168
110.0,1,0.0007,22.01050991881516
110.0,2,0.0007,22.01050991881516
110.0,2,0.0007133333333333333,21.994831754133624
110.0,2,0.0007266666666666667,21.97685445026437
110.0,2,0.00074,21.956607578377533
110.0,2,0.0007533333333333333,21.934105891307677
110.0,2,0.0007666666666666667,21.909321861611403
110.0,2,0.00078,21.882263828634525
110.0,2,0.0007933333333333333,21.852946525390387
110.0,2,0.0008066666666666667,21.821355258377114
110.0,2,0.00082,21.787493626961627
110.0,2,0.0008333333333333333,21.751373706244006
110.0,2,0.0008466666666666667,21.712985414965807
110.0,2,0.00086,21.672331104388537
110.0,2,0.0008733333333333334,21.62942173666481
110.0,2,0.0008866666666666667,21.584249273317745
110.0,2,0.0009,21.536815546824066
110.0,2,0.0009133333333333333,21.4871313903053
110.0,2,0.0009266666666666667,21.435189575958262
110.0,2,0.00094,21.38099156335253
110.0,2,0.0009533333333333334,21.324548921320083
110.0,2,0.0009666666666666667,21.26585434124067
110.0,2,0.00098,21.204908748575818
110.0,2,0.0009933333333333333,21.14172563839413
110.0,2,0.0010066666666666666,21.076296623561575
110.0,2,0.00102,21.008621361829768
110.0,2,0.0010333333333333334,20.93871776888465
110.0,2,0.0010466666666666667,20.866574838641824
110.0,2,0.00106,20.792187526838614
110.0,2,0.0010733333333333333,20.715586190295177
110.0,2,0.0010866666666666668,20.636759765073293
110.0,2,0.0011,20.555682382649554
110.0,3,0.0011,20.555682382649554
110.0,3,0.00111,20.485765910473447
110.0,3,0.0011200000000000001,20.415744271776134
110.0,3,0.0011300000000000001,20.34561892230713
110.0,3,0.00114,20.275390600458074
110.0,3,0.00115,20.205058137690962
110.0,3,0.00116,20.134622008955702
110.0,3,0.00117,20.06408292338413
110.0,3,0.00118,19.993440306529482
110.0,3,0.00119,19.922694408396488
110.0,3,0.0012000000000000001,19.851845785917657
110.0,3,0.0012100000000000001,19.780894087228127
110.0,3,0.0012200000000000002,19.70983950085328
110.0,3,0.00123,19.638682497665545
110.0,3,0.00124,19.567422837496764
110.0,3,0.00125,19.49606068468406
110.0,3,0.00126,19.424596458721126
110.0,3,0.00127,19.35302998450772
110.0,3,0.00128,19.281361414548048
110.0,3,0.0012900000000000001,19.209591135776602
110.0,3,0.0013,19.13771901357775
110.0,3,0.00131,19.065745193189148
110.0,3,0.00132,18.993670040038555
110.0,3,0.00133,18.921493444786663
110.0,3,0.00134,18.849215546887667
110.0,3,0.00135,18.776836697381885
110.0,3,0.00136,18.704356801671743
