衣料初温（℃）,时间（s）,贴身侧温度（℃）
37.0,76.5,23.91806585545647
37.0,76.75,23.905449299074114
37.0,77.0,23.892900452193363
37.0,77.25,23.88041822574519
37.0,77.5,23.86800155935518
37.0,77.75,23.855649432038064
37.0,78.0,23.843360873453527
37.0,78.25,23.831134952908926
37.0,78.5,23.81897074534837
37.0,78.75,23.806867312926173
37.0,79.0,23.794823706033455
37.0,79.25,23.78283893995862
37.0,79.5,23.77091199246794
37.0,79.75,23.759041842541208
37.0,80.0,23.747227536422315
37.0,80.25,23.73546821810955
37.0,80.5,23.723763102193157
37.0,80.75,23.712111421088583
37.0,81.0,23.70051240285942
37.0,81.25,23.68896528135751
37.0,81.5,23.67746931730272
37.0,81.75,23.666023805480794
37.0,82.0,23.654628058891202
37.0,82.25,23.64328136235631
37.0,82.5,23.63198296552943
37.0,82.75,23.620732107428186
37.0,83.0,23.6095280312751
37.0,83.25,23.59836999288551
37.0,83.5,23.587257274932213
37.0,83.75,23.57618922182415
37.0,84.0,23.565165258927795
37.0,84.25,23.5541848630235
37.0,84.5,23.543247493464968
37.0,84.75,23.532352558396965
37.0,85.0,23.521499437312173
37.0,85.25,23.510687522401692
37.0,85.5,23.49991624763719
37.0,85.75,23.489185085719004
37.0,86.0,23.478493524412094
37.0,86.25,23.46784104361529
37.0,86.5,23.457227117335744
37.0,86.75,23.446651228026806
37.0,87.0,23.436112879975703
37.0,87.25,23.425611601087702
37.0,87.5,23.415146933075558
37.0,87.75,23.404718407280885
37.0,88.0,23.394325543545175
37.0,88.25,23.38396785985101
37.0,88.5,23.373644865496683
37.0,88.75,23.3633560603333
37.0,89.0,23.353100946667407
37.0,89.25,23.342879042065515
37.0,89.5,23.332689887577445
37.0,89.75,23.322533047770975
37.0,90.0,23.312408105557687
37.0,90.25,23.302314652893656
37.0,90.5,23.292252289288953
37.0,90.75,23.28222062390644
37.0,91.0,23.272219272394015
37.0,91.25,23.26224785525892
37.0,91.5,23.252305999560825
37.0,91.75,23.242393333861024
37.0,92.0,23.232509477251956
37.0,92.25,23.22265404360588
37.0,92.5,23.21282665525186
37.0,92.75,23.20302696129828
37.0,93.0,23.193254642880845
37.0,93.25,23.183509403503972
37.0,93.5,23.173790951129064
37.0,93.75,23.164098984167094
37.0,94.0,23.15443319465649
37.0,94.25,23.14479327302251
37.0,94.5,23.135178897902342
37.0,94.75,23.125589738494103
37.0,95.0,23.116025466117797
37.0,95.25,23.106485762920663
37.0,95.5,23.096970326695835
37.0,95.75,23.087478870847182
37.0,96.0,23.07801112100135
37.0,96.25,23.068566807781476
37.0,96.5,23.059145664920166
37.0,96.75,23.049747432327795
37.0,97.0,23.0403718597012
37.0,97.25,23.03101870922254
37.0,97.5,23.021687754910566
37.0,97.75,23.012378777342512
37.0,98.0,23.003091549337345
37.0,98.25,22.993825833295478
37.0,98.5,22.984581388802884
37.0,98.75,22.97535797656317
37.0,99.0,22.966155357123945
37.0,99.25,22.956973293275833
37.0,99.5,22.947811554344742
37.0,99.75,22.938669919532273
37.0,100.0,22.92954817913782
37.0,100.25,22.920446133160123
37.0,100.5,22.911363583304002
37.0,100.75,22.902300313798307
37.0,101.0,22.89325609277366
37.0,101.25,22.88423068477636
37.0,101.5,22.875223856123505
